경쟁자 수,교통 수,임대료,점심저녁시간대 생활인구수,집객시설 수,총생활인구수,타업종경쟁자,타업종비율
440,76,1504,30733.40349,1,32176.06713,258,0.369627507
418,77,1852,30733.40349,1,32176.06713,245,0.369532428
498,72,4173,30733.40349,0,32176.06713,321,0.391941392
432,79,1776,30733.40349,1,32176.06713,254,0.370262391
567,87,675,30733.40349,4,32176.06713,310,0.353477765
415,75,3173,30733.40349,1,32176.06713,240,0.366412214
700,82,1598,30733.40349,6,32176.06713,396,0.361313869
498,72,3423,30733.40349,0,32176.06713,321,0.391941392
363,68,3520,30733.40349,0,32176.06713,215,0.371972318
836,93,12584,30733.40349,4,32176.06713,437,0.343283582
686,83,5370,30733.40349,4,32176.06713,401,0.368905244
498,72,1168,30733.40349,0,32176.06713,321,0.391941392
427,76,1412,30733.40349,0,32176.06713,255,0.373900293
708,86,2011,27407.09329,7,25842.4265,360,0.337078652
676,69,3746,27407.09329,9,25842.4265,357,0.345595353
745,85,2268,27407.09329,7,25842.4265,372,0.333034915
757,86,506,27407.09329,8,25842.4265,382,0.335381914
550,60,1816,27407.09329,9,25842.4265,306,0.357476636
624,67,769,27407.09329,9,25842.4265,331,0.346596859
839,86,2762,27407.09329,10,25842.4265,450,0.349107836
531,73,1341,27407.09329,6,25842.4265,287,0.350855746
562,62,1202,27407.09329,9,25842.4265,312,0.356979405
544,74,1593,27407.09329,6,25842.4265,291,0.348502994
546,74,1696,27407.09329,6,25842.4265,292,0.348448687
832,85,3336,27407.09329,10,25842.4265,441,0.346425766
641,84,358,27407.09329,5,25842.4265,340,0.346585117
641,84,675,27407.09329,5,25842.4265,340,0.346585117
726,84,742,27407.09329,7,25842.4265,365,0.334555454
494,66,1012,27407.09329,6,25842.4265,264,0.34828496
582,68,1421,27407.09329,9,25842.4265,319,0.354051054
784,84,253,27407.09329,10,25842.4265,418,0.347753744
257,47,1160,15992.73201,3,16997.40042,138,0.349367089
371,57,710,15992.73201,5,16997.40042,207,0.358131488
371,57,670,15992.73201,5,16997.40042,207,0.358131488
297,63,5862,15992.73201,5,16997.40042,169,0.362660944
386,70,1124,15992.73201,5,16997.40042,224,0.367213115
325,53,930,15992.73201,4,16997.40042,177,0.352589641
1074,64,2489,44660.5002,14,48426.06878,637,0.372296902
1243,70,2508,44660.5002,10,48426.06878,718,0.366139725
1243,70,1845,44660.5002,10,48426.06878,718,0.366139725
1237,68,1112,44660.5002,10,48426.06878,713,0.365641026
1223,68,656,44660.5002,11,48426.06878,712,0.367958656
1082,65,1288,44660.5002,14,48426.06878,633,0.36909621
1237,68,788,44660.5002,10,48426.06878,713,0.365641026
988,65,1674,44660.5002,5,48426.06878,544,0.355091384
1223,68,252,44660.5002,11,48426.06878,712,0.367958656
1074,64,758,44660.5002,14,48426.06878,637,0.372296902
1117,69,2166,44660.5002,14,48426.06878,648,0.36713881
1009,63,1481,44660.5002,4,48426.06878,554,0.354446577
966,74,1083,44660.5002,5,48426.06878,540,0.358565737
1109,69,1313,44660.5002,14,48426.06878,644,0.367370222
1029,79,1395,44660.5002,5,48426.06878,580,0.360472343
995,72,919,44660.5002,5,48426.06878,558,0.359304572
1034,59,1214,44660.5002,6,48426.06878,583,0.360544218
1200,60,853,44660.5002,6,48426.06878,669,0.357945425
1090,68,2367,44660.5002,14,48426.06878,654,0.375
925,79,2363,44660.5002,6,48426.06878,524,0.361628709
1096,65,1181,44660.5002,14,48426.06878,637,0.367570687
1008,63,1060,44660.5002,4,48426.06878,550,0.353016688
1175,74,1197,44660.5002,11,48426.06878,679,0.366235167
1182,68,3248,44660.5002,10,48426.06878,685,0.366898768
953,86,593,44660.5002,5,48426.06878,540,0.361687877
1029,79,758,44660.5002,5,48426.06878,580,0.360472343
912,75,2724,44660.5002,6,48426.06878,509,0.358198452
920,75,1083,32537.41686,13,32104.75073,583,0.387890885
1159,94,3312,32537.41686,20,32104.75073,768,0.398546964
983,76,770,32537.41686,12,32104.75073,619,0.38639201
987,67,805,32537.41686,18,32104.75073,638,0.392615385
1167,98,6353,32537.41686,20,32104.75073,769,0.397210744
948,78,1407,32537.41686,13,32104.75073,601,0.387992253
892,81,7915,32537.41686,14,32104.75073,586,0.396481732
1153,94,3183,32537.41686,20,32104.75073,755,0.395702306
1156,97,676,32537.41686,20,32104.75073,770,0.399792316
988,80,1506,32537.41686,20,32104.75073,675,0.405892965
1165,110,970,32537.41686,19,32104.75073,772,0.398554466
961,76,9117,32537.41686,13,32104.75073,607,0.387117347
983,76,845,32537.41686,12,32104.75073,619,0.38639201
1041,76,963,32537.41686,20,32104.75073,709,0.405142857
983,76,1316,32537.41686,12,32104.75073,619,0.38639201
1186,101,2337,32537.41686,20,32104.75073,806,0.404618474
983,76,12858,32537.41686,12,32104.75073,619,0.38639201
983,76,2457,32537.41686,12,32104.75073,619,0.38639201
983,76,7075,32537.41686,12,32104.75073,619,0.38639201
948,78,7553,32537.41686,13,32104.75073,601,0.387992253
1218,109,16347,32537.41686,20,32104.75073,828,0.404692082
996,76,3467,32537.41686,12,32104.75073,614,0.38136646
888,69,1106,32537.41686,17,32104.75073,613,0.408394404
1093,82,1123,32537.41686,20,32104.75073,756,0.408869659
1170,108,1053,32537.41686,20,32104.75073,772,0.397528321
1130,102,838,32537.41686,20,32104.75073,777,0.407446251
1170,108,646,32537.41686,20,32104.75073,772,0.397528321
920,75,1304,32537.41686,13,32104.75073,583,0.387890885
1130,102,2782,32537.41686,20,32104.75073,777,0.407446251
1156,97,2531,32537.41686,20,32104.75073,770,0.399792316
983,76,1173,32537.41686,12,32104.75073,619,0.38639201
892,81,2567,32537.41686,14,32104.75073,586,0.396481732
983,76,936,32537.41686,12,32104.75073,619,0.38639201
1114,101,872,32537.41686,20,32104.75073,762,0.406183369
927,79,13676,32537.41686,13,32104.75073,599,0.392529489
892,81,4199,32537.41686,14,32104.75073,586,0.396481732
1170,108,375,32537.41686,20,32104.75073,772,0.397528321
938,90,3328,32537.41686,19,32104.75073,628,0.401021711
778,84,672,33390.6679,13,32828.45657,534,0.407012195
793,86,1826,33390.6679,8,32828.45657,505,0.389060092
793,86,1134,33390.6679,8,32828.45657,505,0.389060092
822,103,1131,33390.6679,14,32828.45657,565,0.407354001
487,63,911,33390.6679,9,32828.45657,308,0.387421384
822,103,2470,33390.6679,14,32828.45657,565,0.407354001
822,103,532,33390.6679,14,32828.45657,565,0.407354001
822,103,1297,33390.6679,14,32828.45657,565,0.407354001
822,103,351,33390.6679,14,32828.45657,565,0.407354001
427,67,1166,33390.6679,9,32828.45657,291,0.405292479
664,57,1128,15474.29086,10,16893.10308,472,0.415492958
475,45,2141,15474.29086,4,16893.10308,363,0.433174224
664,57,2279,15474.29086,10,16893.10308,472,0.415492958
475,45,1372,15474.29086,4,16893.10308,363,0.433174224
664,57,951,15474.29086,10,16893.10308,472,0.415492958
477,41,848,15474.29086,5,16893.10308,337,0.414004914
739,74,1523,15474.29086,12,16893.10308,457,0.382107023
664,57,917,15474.29086,10,16893.10308,472,0.415492958
475,45,4246,15474.29086,4,16893.10308,363,0.433174224
664,57,1068,15474.29086,10,16893.10308,472,0.415492958
403,60,806,15474.29086,7,16893.10308,389,0.491161616
452,46,1226,15474.29086,2,16893.10308,320,0.414507772
476,80,755,15474.29086,10,16893.10308,460,0.491452991
1415,111,1358,48294.13887,19,41430.62754,1753,0.55334596
1576,126,3614,48294.13887,20,41430.62754,1420,0.473965287
1382,109,1759,48294.13887,18,41430.62754,1711,0.55318461
1390,106,3089,48294.13887,12,41430.62754,1480,0.515679443
1572,118,2456,48294.13887,20,41430.62754,1499,0.488114621
1390,106,2978,48294.13887,12,41430.62754,1480,0.515679443
1329,109,2667,48294.13887,12,41430.62754,1579,0.542984869
1335,112,2714,48294.13887,20,41430.62754,1675,0.556478405
1366,114,390,48294.13887,12,41430.62754,1581,0.536477774
1390,106,3295,48294.13887,12,41430.62754,1480,0.515679443
1349,111,3143,48294.13887,18,41430.62754,1700,0.557559856
1436,112,3268,48294.13887,17,41430.62754,1762,0.550969356
1396,108,1424,48294.13887,12,41430.62754,1621,0.537288697
1503,123,343,48294.13887,26,41430.62754,1784,0.542744144
1572,118,1372,48294.13887,20,41430.62754,1499,0.488114621
1572,118,2377,48294.13887,20,41430.62754,1499,0.488114621
1536,122,682,48294.13887,18,41430.62754,1408,0.47826087
1503,123,695,48294.13887,26,41430.62754,1784,0.542744144
1572,118,2787,48294.13887,20,41430.62754,1499,0.488114621
1074,108,1105,18022.5886,23,18271.22884,1270,0.541808874
1051,103,1133,18022.5886,24,18271.22884,1232,0.539640823
1164,95,2933,18022.5886,19,18271.22884,1478,0.559424678
1074,108,2036,18022.5886,23,18271.22884,1270,0.541808874
1119,98,1470,18022.5886,23,18271.22884,1340,0.544936966
1164,95,3825,18022.5886,19,18271.22884,1478,0.559424678
893,101,8492,34152.22118,18,32449.63303,637,0.416339869
893,101,307,34152.22118,18,32449.63303,637,0.416339869
893,101,6717,34152.22118,18,32449.63303,637,0.416339869
893,101,3479,34152.22118,18,32449.63303,637,0.416339869
891,108,2871,34152.22118,20,32449.63303,720,0.446927374
1001,111,531,34152.22118,24,32449.63303,1035,0.508349705
893,101,307,34152.22118,18,32449.63303,637,0.416339869
1001,111,1212,34152.22118,24,32449.63303,1035,0.508349705
901,107,2575,34152.22118,20,32449.63303,713,0.441759603
811,92,2736,34152.22118,18,32449.63303,582,0.417803302
1025,106,5489,34152.22118,22,32449.63303,988,0.490809737
893,101,638,34152.22118,18,32449.63303,637,0.416339869
596,64,590,21773.75122,7,22412.20483,379,0.388717949
606,78,785,21773.75122,7,22412.20483,387,0.389728097
630,65,1615,21773.75122,6,22412.20483,414,0.396551724
639,95,514,21773.75122,9,22412.20483,443,0.409426987
623,111,1727,21773.75122,10,22412.20483,521,0.45541958
632,82,3071,21773.75122,7,22412.20483,416,0.396946565
636,95,533,21773.75122,9,22412.20483,442,0.410018553
640,93,1573,21773.75122,9,22412.20483,447,0.411223551
608,80,1080,21773.75122,7,22412.20483,388,0.389558233
599,64,3386,21773.75122,7,22412.20483,380,0.388151175
635,66,1785,21773.75122,6,22412.20483,405,0.389423077
635,82,1082,21773.75122,7,22412.20483,412,0.393505253
640,93,800,21773.75122,9,22412.20483,447,0.411223551
472,82,1571,21773.75122,7,22412.20483,310,0.396419437
630,98,757,21773.75122,9,22412.20483,432,0.406779661
598,64,644,21773.75122,7,22412.20483,386,0.392276423
647,70,1506,21773.75122,6,22412.20483,420,0.393626992
573,77,779,21773.75122,7,22412.20483,352,0.380540541
624,75,3245,21773.75122,8,22412.20483,455,0.421686747
656,81,692,21773.75122,7,22412.20483,428,0.394833948
656,81,2120,21773.75122,7,22412.20483,428,0.394833948
627,111,1796,21773.75122,10,22412.20483,522,0.454308094
649,91,1298,21773.75122,9,22412.20483,441,0.404587156
627,111,643,21773.75122,10,22412.20483,522,0.454308094
617,64,678,21773.75122,7,22412.20483,389,0.38667992
640,93,1091,21773.75122,9,22412.20483,447,0.411223551
636,82,2981,21773.75122,7,22412.20483,413,0.393708294
525,78,995,21773.75122,8,22412.20483,353,0.402050114
596,64,476,21773.75122,7,22412.20483,379,0.388717949
389,111,829,14704.12308,6,17098.16371,286,0.423703704
389,111,835,14704.12308,6,17098.16371,286,0.423703704
514,115,433,14704.12308,9,17098.16371,383,0.426978818
676,92,4741,20470.0025,11,22146.04956,570,0.457463884
512,69,2022,20470.0025,9,22146.04956,481,0.484390735
561,71,626,20470.0025,9,22146.04956,521,0.481515712
481,66,4413,20470.0025,7,22146.04956,425,0.469094923
639,87,902,20470.0025,10,22146.04956,562,0.467943381
643,90,6243,20470.0025,12,22146.04956,515,0.444732297
323,43,542,15749.29261,3,16901.28142,257,0.443103448
258,40,739,15749.29261,3,16901.28142,213,0.452229299
254,40,1084,15749.29261,3,16901.28142,209,0.451403888
255,40,701,15749.29261,3,16901.28142,214,0.456289979
254,40,1138,15749.29261,3,16901.28142,209,0.451403888
295,40,2220,15749.29261,3,16901.28142,234,0.442344045
304,43,1300,15749.29261,3,16901.28142,238,0.439114391
304,43,4009,15749.29261,3,16901.28142,238,0.439114391
201,28,677,15749.29261,1,16901.28142,158,0.440111421
188,30,975,15749.29261,1,16901.28142,152,0.447058824
201,33,1084,15749.29261,1,16901.28142,162,0.446280992
308,40,2369,15749.29261,3,16901.28142,248,0.446043165
308,40,2369,15749.29261,3,16901.28142,248,0.446043165
257,37,909,15749.29261,3,16901.28142,213,0.453191489
316,44,1978,15749.29261,3,16901.28142,257,0.448516579
298,37,760,15749.29261,3,16901.28142,234,0.439849624
538,84,1170,14314.37103,6,14660.83251,394,0.422746781
448,74,677,14314.37103,6,14660.83251,314,0.412073491
455,71,1252,14314.37103,6,14660.83251,322,0.414414414
535,86,2265,14314.37103,6,14660.83251,389,0.420995671
588,93,1268,14314.37103,6,14660.83251,417,0.414925373
137,60,3526,20804.24647,3,22038.14236,97,0.414529915
104,44,4155,20804.24647,2,22038.14236,77,0.425414365
139,63,1087,20804.24647,3,22038.14236,104,0.427983539
139,63,1409,20804.24647,3,22038.14236,104,0.427983539
147,59,1483,20804.24647,2,22038.14236,96,0.395061728
85,35,684,20804.24647,0,22038.14236,59,0.409722222
138,48,1132,20804.24647,1,22038.14236,94,0.405172414
93,35,746,20804.24647,0,22038.14236,67,0.41875
1215,117,2294,11153.65005,20,11367.90117,1137,0.483418367
906,99,1029,34851.63155,24,33510.83458,954,0.512903226
862,94,5999,34851.63155,18,33510.83458,892,0.508551881
886,96,823,34851.63155,20,33510.83458,943,0.515582285
1161,101,1597,34851.63155,23,33510.83458,1353,0.538186158
852,81,4254,34851.63155,17,33510.83458,648,0.432
877,97,1309,34851.63155,20,33510.83458,938,0.516804408
1184,121,686,34851.63155,22,33510.83458,1197,0.502729945
952,94,3765,34851.63155,22,33510.83458,883,0.48119891
922,100,758,34851.63155,24,33510.83458,980,0.515247108
844,102,858,34851.63155,16,33510.83458,887,0.512420566
1184,121,1201,34851.63155,22,33510.83458,1197,0.502729945
834,100,1680,34851.63155,15,33510.83458,880,0.513418903
848,84,6298,34851.63155,17,33510.83458,647,0.43277592
1029,93,1352,34851.63155,24,33510.83458,1083,0.512784091
852,81,1012,34851.63155,17,33510.83458,648,0.432
584,101,280,27915.81412,7,28769.26401,404,0.408906883
514,93,3427,27915.81412,8,28769.26401,359,0.411225659
453,71,813,27915.81412,6,28769.26401,321,0.414728682
509,100,563,27915.81412,7,28769.26401,349,0.406759907
600,109,714,27915.81412,7,28769.26401,411,0.40652819
468,80,650,27915.81412,7,28769.26401,328,0.412060302
564,105,1072,27915.81412,8,28769.26401,389,0.40818468
498,100,612,27915.81412,7,28769.26401,340,0.405727924
675,117,894,27915.81412,12,28769.26401,507,0.42893401
499,101,649,27915.81412,7,28769.26401,342,0.40665874
701,110,1681,27915.81412,9,28769.26401,495,0.413879599
461,78,536,27915.81412,7,28769.26401,326,0.414231258
717,109,928,27915.81412,9,28769.26401,508,0.414693878
529,127,974,27915.81412,9,28769.26401,373,0.413525499
696,97,2438,27915.81412,11,28769.26401,603,0.464203233
495,101,679,27915.81412,7,28769.26401,337,0.405048077
318,92,634,27915.81412,6,28769.26401,208,0.395437262
690,95,2640,27915.81412,10,28769.26401,602,0.465944272
627,79,3354,27915.81412,8,28769.26401,454,0.419981499
570,108,865,27915.81412,8,28769.26401,387,0.404388715
714,109,584,27915.81412,9,28769.26401,502,0.412828947
374,77,585,47422.94108,4,50889.17193,266,0.415625
370,74,1965,47422.94108,3,50889.17193,256,0.408945687
373,84,1736,47422.94108,4,50889.17193,266,0.41627543
412,74,811,47422.94108,4,50889.17193,310,0.429362881
373,73,3898,47422.94108,4,50889.17193,263,0.413522013
652,88,1003,47422.94108,7,50889.17193,501,0.434518647
412,74,877,47422.94108,4,50889.17193,310,0.429362881
374,75,6141,47422.94108,4,50889.17193,264,0.413793103
442,68,1595,47422.94108,6,50889.17193,317,0.417654809
468,74,585,47422.94108,5,50889.17193,355,0.431348724
442,71,609,47422.94108,5,50889.17193,330,0.42746114
72,40,310,47422.94108,0,50889.17193,41,0.362831858
200,77,734,47422.94108,3,50889.17193,149,0.426934097
419,71,1841,47422.94108,6,50889.17193,304,0.420470263
180,76,921,47422.94108,3,50889.17193,144,0.444444444
182,72,1505,47422.94108,2,50889.17193,128,0.412903226
339,60,689,47422.94108,2,50889.17193,241,0.415517241
60,30,2306,47422.94108,0,50889.17193,36,0.375
411,75,877,47422.94108,4,50889.17193,309,0.429166667
652,88,902,47422.94108,7,50889.17193,501,0.434518647
491,74,810,47422.94108,5,50889.17193,382,0.437571592
652,88,1714,47422.94108,7,50889.17193,501,0.434518647
428,72,1491,47422.94108,4,50889.17193,316,0.424731183
464,72,673,47422.94108,5,50889.17193,349,0.429274293
652,88,936,47422.94108,7,50889.17193,501,0.434518647
302,62,1016,47422.94108,2,50889.17193,231,0.433395872
60,30,960,47422.94108,0,50889.17193,36,0.375
367,86,982,47422.94108,4,50889.17193,265,0.419303797
247,59,2278,47422.94108,2,50889.17193,187,0.430875576
491,74,1024,47422.94108,5,50889.17193,382,0.437571592
199,52,962,47422.94108,1,50889.17193,149,0.42816092
412,76,2092,47422.94108,4,50889.17193,307,0.426981919
652,88,1681,47422.94108,7,50889.17193,501,0.434518647
409,78,1255,47422.94108,4,50889.17193,305,0.427170868
464,72,970,47422.94108,5,50889.17193,349,0.429274293
307,88,921,47422.94108,3,50889.17193,240,0.438756856
375,77,2463,47422.94108,4,50889.17193,269,0.417701863
652,88,713,47422.94108,7,50889.17193,501,0.434518647
366,66,2193,47422.94108,3,50889.17193,256,0.411575563
77,31,3157,47422.94108,0,50889.17193,49,0.388888889
28,28,2177,47422.94108,0,50889.17193,21,0.428571429
143,51,2895,47422.94108,0,50889.17193,91,0.388888889
146,55,695,47422.94108,1,50889.17193,89,0.378723404
28,28,2264,47422.94108,0,50889.17193,20,0.416666667
29,28,1297,47422.94108,0,50889.17193,26,0.472727273
28,28,1079,47422.94108,0,50889.17193,21,0.428571429
77,31,2548,47422.94108,0,50889.17193,49,0.388888889
77,31,1940,47422.94108,0,50889.17193,49,0.388888889
29,28,1195,47422.94108,0,50889.17193,26,0.472727273
29,28,1056,47422.94108,0,50889.17193,26,0.472727273
77,31,2066,47422.94108,0,50889.17193,49,0.388888889
29,28,1195,47422.94108,0,50889.17193,26,0.472727273
25,16,4299,47422.94108,0,50889.17193,19,0.431818182
25,16,1861,47422.94108,0,50889.17193,19,0.431818182
25,16,4992,47422.94108,0,50889.17193,19,0.431818182
25,16,3778,47422.94108,0,50889.17193,19,0.431818182
725,71,2365,72929.04225,8,60057.69875,429,0.371750433
725,71,4188,72929.04225,8,60057.69875,429,0.371750433
876,79,3094,72929.04225,10,60057.69875,542,0.382228491
876,79,2203,72929.04225,10,60057.69875,542,0.382228491
876,79,2091,72929.04225,10,60057.69875,542,0.382228491
486,62,11798,72929.04225,1,60057.69875,218,0.309659091
624,71,8966,72929.04225,3,60057.69875,313,0.334044824
518,60,6677,72929.04225,1,60057.69875,253,0.328145266
518,60,4455,72929.04225,1,60057.69875,253,0.328145266
1812,138,913,72929.04225,22,60057.69875,1374,0.43126177
725,71,2365,72929.04225,8,60057.69875,429,0.371750433
588,75,3096,72929.04225,3,60057.69875,299,0.337091319
