인허가일자,영업상태구분코드,영업상태명,폐업일자,구,법정동,도로명전체주소,사업장명,업태구분명,좌표정보(x),좌표정보(y),행정동명,행정동코드,소재지면적,교통 수,집객시설 수,교육 수,경쟁자 수,인허가 영업,인허가 폐업,인허가 영업+폐업,타업종비율,타업종경쟁자,버퍼내폐업비율,영업기간,,아파트 세대수,제곱미터 당 임대료,임대료,총생활인구수,점심저녁시간대 생활인구수,골목상권,발달상권,구분불가,전통시장,관광특구,생존확률,생존예측
20191011,0,영업/정상,,영등포구,영등포동4가,"서울특별시 영등포구 영중로 15, 타임스퀘어 지하1층 (영등포동4가)",지로우라멘,중국식,191385.0574,446098.5559,문래동,11560605,80,104,18,144,134,1240,1069,2309,0.941966219,2175,0.462970983,1025,1,7215,36382.28,2911,38723.51787,42649.78768,1,0,0,0,0,0.19898562,0
20191008,0,영업/정상,,영등포구,영등포동4가,"서울특별시 영등포구 영중로 15, 타임스퀘어 지하1층 (영등포동4가)",신룽푸마라탕 타임스퀘어,중국식,191385.0574,446098.5559,문래동,11560605,44,104,18,144,134,1240,1069,2309,0.941966219,2175,0.462970983,1028,1,7215,36382.28,1612,38723.51787,42649.78768,1,0,0,0,0,0.19898562,0
20191105,0,영업/정상,,영등포구,영등포동4가,"서울특별시 영등포구 영중로 15, 타임스퀘어 4층 (영등포동4가)",신차이타임스퀘어점,중국식,191385.0574,446098.5559,문래동,11560605,266,104,18,144,134,1240,1069,2309,0.941966219,2175,0.462970983,1000,1,7215,36382.28,9667,38723.51787,42649.78768,1,0,0,0,0,0.19898562,0
20210705,0,영업/정상,,구로구,구로동,"서울특별시 구로구 디지털로26길 38, G-SQUARE 지하2층 B248, B249호 (구로동)",천미미 지타워점,중국식,190662.7808,441973.6031,가산동,11545510,166,137,23,67,328,1529,1655,3184,0.896984925,2856,0.519786432,392,1,3211,34304.468,5688,60057.69875,72929.04225,1,0,0,0,0,0.10650014,0
20210222,0,영업/정상,,마포구,성산동,"서울특별시 마포구 성암로 31, 1층  101호/102호 (성산동)",두꺼비짬뽕,중국식,192229.5705,451849.4846,성산2동,11440730,40,88,8,185,26,379,446,825,0.968484848,799,0.540606061,525,1,13187,33678.2325,1347,35284.72572,33645.9877,1,0,0,0,0,0.10650014,0
20210706,0,영업/정상,,양천구,신정동,"서울특별시 양천구 오목로32길 1, 지하1층 1호 (신정동)",마라하오 양천점,중국식,187092.7192,446943.7655,신정4동,11470650,18,67,10,323,66,809,907,1716,0.961538462,1650,0.528554779,391,1,10973,33415.41042,601,32388.60485,30970.59425,1,0,0,0,0,0.10650014,0
20180703,0,영업/정상,,용산구,이태원동,"서울특별시 용산구 이태원로19길 14, 지하1층 (이태원동)",아지양,중국식,199215.8796,448094.649,이태원1동,11170650,76,61,16,31,47,886,725,1611,0.970825574,1564,0.450031037,1490,1,978,45967.5975,3479,13273.29821,14473.70103,1,0,0,0,0,0.19898562,0
20220330,0,영업/정상,,성동구,성수동2가,"서울특별시 성동구 아차산로17길 48, 성수 SK V1 CENTER I 지1층 RB111-1호 (성수동2가)",마라공방,중국식,205773.8768,449380.8323,화양동,11215710,111,77,12,94,175,1117,655,1772,0.901241535,1597,0.369638826,124,1,4358,37242.74125,4136,38845.36698,40993.88901,1,0,0,0,0,0.17185853,0
20210204,0,영업/정상,,성동구,성수동2가,"서울특별시 성동구 아차산로17길 48, 지하1층 RB108호 (성수동2가)",호호반점 성수낙낙점,중국식,205773.8768,449380.8323,화양동,11215710,91,77,12,94,175,1117,655,1772,0.901241535,1597,0.369638826,543,1,4358,37242.74125,3373,38845.36698,40993.88901,1,0,0,0,0,0.17185853,0
20220518,0,영업/정상,,광진구,화양동,"서울특별시 광진구 동일로 158, 1층 (화양동)",아웃나우건대14호,중국식,205822.6611,449330.4976,화양동,11215710,176,77,10,90,172,1091,642,1733,0.900750144,1561,0.370455857,75,1,5151,45445.4825,7976,38845.36698,40993.88901,1,0,0,0,0,0.17185853,0
20220517,0,영업/정상,,광진구,화양동,"서울특별시 광진구 동일로 158, 1층 (화양동)",아웃나우건대2호,중국식,205822.6611,449330.4976,화양동,11215710,177,77,10,90,172,1091,642,1733,0.900750144,1561,0.370455857,76,1,5151,45445.4825,8049,38845.36698,40993.88901,1,0,0,0,0,0.17185853,0
20171120,0,영업/정상,,마포구,서교동,"서울특별시 마포구 어울마당로 44-1, 보리수빌딩 지상1층 (서교동)",짬뽕지존 홍대점,중국식,192948.7513,449633.552,서강동,11440655,156,82,10,144,115,1546,2011,3557,0.967669384,3442,0.565364071,1715,1,5486,45314.8025,7063,26396.79843,25660.57992,1,0,0,0,0,0.10650014,0
20180625,0,영업/정상,,마포구,상수동,"서울특별시 마포구 독막로 73, 2층 (상수동)",카이화(Kai 火),중국식,192992.727,449525.4783,서강동,11440655,98,75,9,119,103,1370,1834,3204,0.967852684,3101,0.572409488,1498,1,6024,43818.6375,4276,26396.79843,25660.57992,1,0,0,0,0,0.10650014,0
20210113,0,영업/정상,,마포구,상수동,"서울특별시 마포구 와우산로13길 25, 1층 (상수동)",화미가,중국식,193040.019,449655.0148,서강동,11440655,95,91,15,173,121,1569,2073,3642,0.966776496,3521,0.569192751,565,1,7132,43818.6375,4152,26396.79843,25660.57992,1,0,0,0,0,0.10650014,0
20200131,0,영업/정상,,광진구,구의동,"서울특별시 광진구 자양로26길 39, 1층 101호 (구의동)",마라하오광진점,중국식,207539.1274,448800.04,구의1동,11215850,42,72,13,283,43,597,289,886,0.951467269,843,0.326185102,913,1,6660,31649.76833,1344,25866.4605,23158.27997,1,0,0,0,0,0.17185853,0
20220422,0,영업/정상,,성동구,성수동2가,"서울특별시 성동구 연무장길 110, 1층 103호 (성수동2가)",바오 서울,중국식,205347.3955,448700.104,성수2가1동,11200670,31,75,10,95,190,1334,827,2161,0.912077742,1971,0.382693198,101,1,4417,37242.74125,1155,19841.01712,20560.19923,1,0,0,0,0,0.17185853,0
20210428,0,영업/정상,,노원구,공릉동,"서울특별시 노원구 공릉로 196, 2층 (공릉동)",복쓰부,중국식,206886.136,458329.5848,공릉2동,11350600,132,112,8,169,34,535,473,1008,0.966269841,974,0.469246032,460,1,18064,29049.3775,3837,42674.26003,40842.28185,1,0,0,0,0,0.19898562,0
20191015,0,영업/정상,,성동구,성수동2가,"서울특별시 성동구 연무장5가길 25, 성수역 SK V1 Tower 2층 210호 (성수동2가)",하오마라,중국식,204847.8235,449061.3603,성수2가1동,11200670,82,81,8,96,99,1052,803,1855,0.946630728,1756,0.432884097,1021,1,6024,37242.74125,3039,19841.01712,20560.19923,1,0,0,0,0,0.14147949,0
20210810,0,영업/정상,,성동구,성수동2가,"서울특별시 성동구 아차산로 96, 신성빌딩 1층 (성수동2가)",홍콩반점0410 성수역점,중국식,204762.1827,449148.8964,성수2가1동,11200670,85,89,8,102,69,1007,798,1805,0.961772853,1736,0.442105263,356,1,6304,37242.74125,3166,19841.01712,20560.19923,1,0,0,0,0,0.19898562,0
20210514,0,영업/정상,,성동구,성수동2가,"서울특별시 성동구 아차산로 116, 1층 109호 (성수동2가)",이가네 양꼬치,중국식,204934.1667,449083.0568,성수2가1동,11200670,165,76,7,99,114,1089,788,1877,0.939264784,1763,0.41981886,444,1,5333,37242.74125,6145,19841.01712,20560.19923,1,0,0,0,0,0.14147949,0
20181119,0,영업/정상,,성동구,성수동2가,"서울특별시 성동구 성수일로6길 47, 2층 (성수동2가)",일일향,중국식,204819.3803,449114.2213,성수2가1동,11200670,398,85,8,98,84,1024,799,1823,0.953922106,1739,0.438288535,1351,1,6024,37242.74125,14823,19841.01712,20560.19923,1,0,0,0,0,0.19898562,0
20180409,0,영업/정상,,성동구,성수동2가,"서울특별시 성동구 성수일로8길 39, 1층 (성수동2가)",미각,중국식,204772.7171,449279.6708,성수2가3동,11200690,105,89,9,98,64,981,743,1724,0.96287703,1660,0.430974478,1575,1,7081,37242.74125,3894,34235.33082,41819.70572,1,0,0,0,0,0.14147949,0
20190927,0,영업/정상,,성동구,성수동2가,"서울특별시 성동구 성수일로10길 26, 상가동 2층 214,215호 (성수동2가)",탕화쿵푸 마라탕,중국식,204607.5489,449380.3248,성수2가3동,11200690,100,80,9,94,57,919,666,1585,0.964037855,1528,0.420189274,1039,1,7396,37242.74125,3711,34235.33082,41819.70572,1,0,0,0,0,0.14147949,0
20190704,0,영업/정상,,성동구,성수동2가,"서울특별시 성동구 성수일로10길 26, 2층 216,217,218,219호 (성수동2가)",천미향,중국식,204607.5489,449380.3248,성수2가3동,11200690,226,80,9,94,57,919,666,1585,0.964037855,1528,0.420189274,1124,1,7396,37242.74125,8406,34235.33082,41819.70572,1,0,0,0,0,0.14147949,0
20220110,0,영업/정상,,서대문구,창천동,"서울특별시 서대문구 연희로 32-1, 2층 (창천동)",시누아즈,중국식,193506.2823,451041.7728,서교동,11440660,43,133,25,276,174,1701,1824,3525,0.950638298,3351,0.517446809,203,1,3224,41194.1475,1772,73351.93437,92063.85439,1,0,0,0,0,0.10650014,0
20220503,0,영업/정상,,마포구,서교동,"서울특별시 마포구 잔다리로 118, 지1층 4호 (서교동)",미가,중국식,192331.6668,450581.661,서교동,11440660,15,122,15,251,128,1519,1724,3243,0.960530373,3115,0.531606537,90,1,3631,45314.8025,667,73351.93437,92063.85439,1,0,0,0,0,0.10650014,0
20180126,0,영업/정상,,강서구,염창동,"서울특별시 강서구 양천로65길 41-22, 15층 (염창동)",JK블라썸호텔(염창8경중식),중국식,188239.3368,450510.8019,등촌1동,11500520,64,59,14,221,28,422,391,813,0.965559656,785,0.480934809,1648,1,14738,33845.8175,2171,22273.00405,21563.97656,1,0,0,0,0,0.18529493,0
20180226,0,영업/정상,,송파구,송파동,"서울특별시 송파구 오금로20길 5, 1층 (송파동)",짜장면 아저씨,중국식,209953.1824,445208.2884,송파1동,11710580,106,56,12,360,65,1109,1007,2116,0.969281664,2051,0.475897921,1617,1,7357,39428.7575,4164,30535.69887,30883.73348,1,0,0,0,0,0.19898562,0
20200527,0,영업/정상,,송파구,삼전동,"서울특별시 송파구 석촌호수로 140, 지하1층 키친42 113호 (삼전동)",무국적식탁 송파점,중국식,208106.51,444988.08,삼전동,11710610,18,44,14,351,54,893,1063,1956,0.972392638,1902,0.543456033,796,1,19504,44579.1225,814,30509.27947,27812.43798,1,0,0,0,0,0.10650014,0
20190624,0,영업/정상,,중구,신당동,"서울특별시 중구 동호로 228-1, 2층 (신당동)",신룽푸마라탕 신라점,중국식,200680.5578,450652.1241,다산동,11140625,14,56,20,90,46,835,504,1339,0.965646004,1293,0.376400299,1134,1,14124,45775.96375,641,14602.88485,14549.63085,1,0,0,0,0,0.17185853,0
20220328,0,영업/정상,,송파구,잠실동,"서울특별시 송파구 백제고분로9길 37, 제이비빌딩 2층 201호 (잠실동)",중화요리 린,중국식,207292.5799,445305.9183,잠실본동,11710650,99,42,17,336,42,673,805,1478,0.971583221,1436,0.544654939,126,1,21704,67757.98333,6717,34506.17534,34426.55575,1,0,0,0,0,0.10650014,0
20200114,0,영업/정상,,송파구,잠실동,"서울특별시 송파구 백제고분로7길 50, 위더스빌딩(잠실) 2층 (잠실동)",라화쿵부 마라탕,중국식,207382.4181,445389.0711,잠실본동,11710650,82,43,19,356,41,675,807,1482,0.972334683,1441,0.544534413,930,1,22445,67757.98333,5584,34506.17534,34426.55575,1,0,0,0,0,0.10650014,0
20220119,0,영업/정상,,송파구,잠실동,"서울특별시 송파구 백제고분로9길 27, 향원빌딩 B1층 03호 (잠실동)",라사천마라탕(잠실점),중국식,207191.239,445287.9918,잠실본동,11710650,15,41,17,324,39,655,771,1426,0.972650771,1387,0.540673212,194,1,19026,67757.98333,1046,34506.17534,34426.55575,1,0,0,0,0,0.10650014,0
20201016,0,영업/정상,,송파구,잠실동,"서울특별시 송파구 삼전로13길 36, 1층 (잠실동)",마라정,중국식,207558.3505,445108.9305,잠실본동,11710650,30,43,19,373,45,747,911,1658,0.972858866,1613,0.549457177,654,1,20603,67757.98333,2033,34506.17534,34426.55575,1,0,0,0,0,0.10650014,0
20191118,0,영업/정상,,강남구,역삼동,"서울특별시 강남구 테헤란로39길 73, 지상1층 (역삼동)",한정남의 샤오차이,중국식,203394.5476,444963.9628,역삼1동,11680640,139,66,66,215,133,1815,1808,3623,0.963290091,3490,0.49903395,987,1,4870,45886.5275,6373,108753.4728,134994.9088,1,0,0,0,0,0.10650014,0
20200324,0,영업/정상,,중구,신당동,"서울특별시 중구 다산로 128, 지하1층 (신당동)",홍콩반점0410 약수역점,중국식,200907.6924,450306.64,약수동,11140635,113,95,18,119,29,588,391,979,0.970377937,950,0.39938713,860,1,16148,45775.96375,5191,14502.68327,14361.50336,1,0,0,0,0,0.14147949,0
20220222,0,영업/정상,,마포구,서교동,"서울특별시 마포구 독막로3길 46, 1층 (서교동)",리춘시장 합정역점,중국식,192666.3323,449765.2846,합정동,11440680,75,90,13,149,119,1584,2011,3595,0.96689847,3476,0.559388039,160,1,3916,45314.8025,3418,23087.10524,26465.70576,1,0,0,0,0,0.10650014,0
20200504,0,영업/정상,,광진구,구의동,"서울특별시 광진구 구의로 51, 1층 103호 (구의동)",청춘아구&알곤이찜 광진구점,중국식,207883.331,448928.0688,구의1동,11215850,19,69,13,322,39,562,257,819,0.952380952,780,0.313797314,819,1,10311,31649.76833,595,25866.4605,23158.27997,1,0,0,0,0,0.1078411,0
20210428,0,영업/정상,,광진구,구의동,"서울특별시 광진구 광나루로 545, A동 1층 5호 (구의동, 래미안파크스위트)",소림타운광진점,중국식,207903.2135,449192.307,구의1동,11215850,34,71,13,319,29,510,226,736,0.960597826,707,0.307065217,460,1,10404,31649.76833,1077,25866.4605,23158.27997,1,0,0,0,0,0.1078411,0
20220103,0,영업/정상,,강동구,길동,"서울특별시 강동구 명일로 238, 1층 104호 (길동, 도림시티빌)",천하짬뽕,중국식,212921.0961,448633.774,길동,11740685,74,71,6,178,60,686,705,1391,0.956865564,1331,0.506829619,210,1,8047,29924.51,2229,55951.10631,55277.9273,1,0,0,0,0,0.10650014,0
20200107,0,영업/정상,,송파구,석촌동,"서울특별시 송파구 가락로11길 15-4, 지하1층 (석촌동)",봉선언니의 행복한 주방,중국식,209127.7295,444410.0657,석촌동,11710600,20,39,7,213,38,728,801,1529,0.975147155,1491,0.523871812,937,1,10366,47661.9,948,28978.71938,27768.72215,1,0,0,0,0,0.10650014,0
20210909,0,영업/정상,,용산구,후암동,"서울특별시 용산구 한강대로104길 60, 2층 (후암동)",마부마라탕&마라샹궈,중국식,197765.094,449766.4993,후암동,11170510,81,83,22,77,71,955,561,1516,0.953166227,1445,0.37005277,326,1,1063,33682.165,2728,13463.83247,12294.54395,1,0,0,0,0,0.17185853,0
20190219,0,영업/정상,,강동구,천호동,"서울특별시 강동구 천호대로155길 21, 2층 (천호동)","쏘핫(SO HOT)마라샹궈,마라탕",중국식,211068.8781,448538.6183,성내2동,11740650,68,79,24,183,78,996,1202,2198,0.964513194,2120,0.546860783,1259,1,9562,30875.16667,2090,24518.69717,23624.75283,1,0,0,0,0,0.10650014,0
20190418,0,영업/정상,,강동구,천호동,"서울특별시 강동구 올림픽로70길 31, 2층 (천호동)",라화쿵부마라탕,중국식,211012.8559,448582.8867,성내2동,11740650,120,77,24,171,73,954,1130,2084,0.964971209,2011,0.542226488,1201,1,9562,30875.16667,3701,24518.69717,23624.75283,1,0,0,0,0,0.10650014,0
20190828,0,영업/정상,,강동구,천호동,"서울특별시 강동구 천호대로 1005, 현대백화점 지2층 (천호동)",퍼틴현대백화점 천호점,중국식,210929.9197,448537.4067,성내2동,11740650,29,73,22,168,76,948,1128,2076,0.963391137,2000,0.543352601,1069,1,9811,30875.16667,905,24518.69717,23624.75283,1,0,0,0,0,0.10650014,0
20191112,0,영업/정상,,강동구,성내동,"서울특별시 강동구 천호옛12길 27, 1층 1-1호 (성내동, 현대아파트)",태화반점,중국식,211114.973,448117.0848,성내2동,11740650,48,81,25,205,97,1154,1352,2506,0.961292897,2409,0.539505188,993,1,9294,29143.65667,1406,24518.69717,23624.75283,1,0,0,0,0,0.10650014,0
20171018,0,영업/정상,,강동구,천호동,"서울특별시 강동구 천호대로 1005, 지하2층 (천호동, 현대백화점 천호점)",청담반점,중국식,210931.6435,448522.0798,성내2동,11740650,111,73,22,171,77,950,1128,2078,0.96294514,2001,0.542829644,1748,1,9811,30875.16667,3439,24518.69717,23624.75283,1,0,0,0,0,0.10650014,0
20180627,0,영업/정상,,강동구,천호동,"서울특별시 강동구 천호대로 1005, 현대백화점 12층 (천호동)",도원스타일 천호점,중국식,210931.6435,448522.0798,성내2동,11740650,255,73,22,171,77,950,1128,2078,0.96294514,2001,0.542829644,1496,1,9811,30875.16667,7879,24518.69717,23624.75283,1,0,0,0,0,0.10650014,0
20181219,0,영업/정상,,강동구,성내동,"서울특별시 강동구 올림픽로 630, 양서빌딩 1층 (성내동)",이비가짬뽕 천호역점,중국식,210844.2404,448403.758,성내2동,11740650,108,77,22,204,73,931,1109,2040,0.964215686,1967,0.543627451,1321,1,9828,29143.65667,3142,24518.69717,23624.75283,1,0,0,0,0,0.10650014,0
20180404,0,영업/정상,,광진구,구의동,"서울특별시 광진구 아차산로 444, 와이엔 오피스텔 1층 101호 (구의동)",리하이,중국식,208058.8787,448482.3241,구의3동,11215870,135,61,12,307,43,562,267,829,0.948130277,786,0.322074789,1580,1,9362,31649.76833,4279,29272.37462,31098.29863,1,0,0,0,0,0.17185853,0
20180928,0,영업/정상,,양천구,신월동,"서울특별시 양천구 월정로29길 23, 1층 (신월동)",북경루분식,중국식,185231.0504,447837.2001,신월1동,11470560,14,45,7,88,54,714,703,1417,0.96189132,1363,0.49611856,1403,1,2658,25412.63607,359,14796.34276,13384.80088,1,0,0,0,0,0.18529493,0
20190903,0,영업/정상,,강동구,천호동,"서울특별시 강동구 구천면로 222, 1층 101,102호 (천호동)",황궁,중국식,211377.2844,448712.375,천호3동,11740620,84,87,23,191,99,1243,1427,2670,0.962921348,2571,0.534456929,1063,1,7812,30875.16667,2584,27924.80128,26737.12397,1,0,0,0,0,0.10650014,0
20190402,0,영업/정상,,광진구,자양동,"서울특별시 광진구 아차산로30길 39, 1층 (자양동)",대흥양다리바베큐건대점,중국식,205886.289,448517.3386,자양4동,11215847,165,67,11,162,169,1031,575,1606,0.894769614,1437,0.358032379,1217,1,7901,33843.32188,5594,25991.88687,28056.87549,1,0,0,0,0,0.17185853,0
20190903,0,영업/정상,,광진구,자양동,"서울특별시 광진구 동일로20길 72, 1층 (자양동)",핫오리건대2호점,중국식,205887.5155,448665.5986,자양4동,11215847,33,69,12,161,183,1176,682,1858,0.901506997,1675,0.367061356,1063,1,7901,33843.32188,1117,25991.88687,28056.87549,1,0,0,0,0,0.17185853,0
