경쟁자 수,교육 수,교통 수,버퍼내폐업비율,인허가 영업,인허가 폐업,임대료,집객시설 수,타업종경쟁자
195,141,109,0.522895126,1292,1416,886,13,2513
249,308,104,0.506981223,1024,1053,6096,37,1828
343,368,100,0.52698145,1122,1250,6972,37,2029
292,313,100,0.526096998,1026,1139,892,36,1873
249,303,108,0.509489051,1008,1047,7725,38,1806
475,381,115,0.540286013,1318,1549,599,70,2392
234,258,99,0.51454257,918,973,1892,38,1657
165,89,67,0.511988717,692,726,1776,20,1253
313,265,99,0.525423729,1148,1271,968,41,2106
475,381,115,0.540286013,1318,1549,588,70,2392
475,381,115,0.540286013,1318,1549,1878,71,2392
799,492,104,0.517761308,1887,2026,1164,151,3114
250,145,76,0.502844141,874,884,1465,26,1508
350,150,79,0.493168797,1150,1119,5463,24,1919
772,569,115,0.522651651,1865,2042,7157,168,3135
559,382,101,0.5269131,1459,1625,10188,82,2525
737,484,103,0.520661157,1798,1953,3547,141,3014
793,518,114,0.516374714,1905,2034,7352,166,3146
585,352,97,0.51978128,1493,1616,1300,71,2524
699,576,120,0.522820443,1746,1913,584,160,2960
699,576,120,0.522820443,1746,1913,755,160,2960
764,489,103,0.516775033,1858,1987,1739,151,3081
267,174,74,0.489499192,948,909,2757,22,1590
571,376,93,0.516752577,1500,1604,975,57,2533
233,142,73,0.50736594,836,861,3074,22,1464
699,576,120,0.522820443,1746,1913,584,160,2960
279,148,78,0.499484004,970,968,4310,26,1659
390,279,77,0.510091017,1238,1289,1057,40,2137
699,576,120,0.522820443,1746,1913,1389,162,2960
622,360,98,0.519242517,1574,1700,433,86,2652
746,485,97,0.517995201,1808,1943,6718,143,3005
185,202,102,0.475206612,762,690,14671,14,1267
213,159,74,0.478128797,859,787,5589,21,1433
243,196,89,0.480371901,1006,930,2100,33,1693
251,202,97,0.483723296,1015,951,5908,30,1715
228,171,80,0.480607083,924,855,922,28,1551
232,240,94,0.495921697,927,912,6499,45,1607
122,129,68,0.476244344,463,421,3375,12,762
236,200,98,0.485806106,960,907,784,33,1631
157,116,62,0.476859504,633,577,885,18,1053
264,221,103,0.48715415,1038,986,3861,36,1760
157,116,62,0.476859504,633,577,657,17,1053
684,497,111,0.543300423,1619,1926,1893,185,2861
609,602,115,0.547823421,1475,1787,2625,188,2653
609,602,115,0.547823421,1475,1787,983,185,2653
657,595,119,0.537348002,1598,1856,4984,191,2797
590,605,109,0.548468582,1430,1737,7877,184,2577
649,544,113,0.547994056,1521,1844,1785,183,2716
684,497,111,0.543300423,1619,1926,4168,183,2861
609,602,115,0.547823421,1475,1787,912,184,2653
520,332,64,0.519109618,1145,1236,1196,97,1861
31,143,31,0.639455782,53,94,13607,4,116
10,174,18,0.47311828,49,44,14765,4,83
20,226,28,0.496240602,67,66,3219,6,113
44,147,28,0.574285714,149,201,12839,5,306
44,147,28,0.574285714,149,201,16209,4,306
164,154,87,0.506998445,317,326,2167,12,479
229,219,87,0.535555556,418,482,7936,15,671
203,158,87,0.527196653,339,378,3419,15,514
233,243,87,0.538377193,421,491,8733,13,679
171,479,83,0.565916399,405,528,11865,16,762
120,460,79,0.562264151,348,447,1558,19,675
193,455,70,0.548645938,450,547,1122,16,804
171,479,83,0.565916399,405,528,5619,17,762
201,216,79,0.539944904,334,392,4177,15,525
200,153,85,0.533333333,329,376,5457,12,505
120,460,79,0.562264151,348,447,5814,16,675
193,455,70,0.548645938,450,547,97,15,804
193,167,85,0.529498525,319,359,26986,12,485
205,150,88,0.526246719,361,401,13670,12,557
193,455,70,0.548645938,450,547,11566,14,804
200,153,85,0.533333333,329,376,2624,12,505
193,455,70,0.548645938,450,547,6727,14,804
114,320,64,0.556213018,300,376,8992,13,562
152,298,107,0.457479508,1059,893,2147,15,1800
94,139,50,0.433685924,696,533,1560,11,1135
129,233,113,0.479405807,771,710,979,17,1352
96,142,50,0.435612083,710,548,5912,11,1162
171,305,116,0.478046103,951,871,1178,15,1651
72,203,99,0.506555423,414,425,2174,8,767
50,96,61,0.517006803,213,228,12214,5,391
79,165,72,0.512861736,303,319,5147,7,543
82,154,70,0.49847561,329,327,3279,9,574
65,180,91,0.501298701,384,386,1804,16,705
155,347,101,0.492356688,797,773,1121,13,1415
219,253,98,0.528619529,560,628,1733,12,969
172,295,102,0.499630451,677,676,1694,14,1181
202,92,68,0.498760843,809,805,2860,9,1412
262,146,77,0.480576441,829,767,705,20,1334
268,146,77,0.478795329,848,779,2444,22,1359
271,162,84,0.482973893,911,851,3605,13,1491
272,160,86,0.484831461,917,863,3979,11,1508
272,142,88,0.486486486,912,864,1170,12,1504
282,126,73,0.48865523,924,883,2443,18,1525
42,7,29,0.488986784,232,222,627,2,412
46,8,28,0.494646681,236,231,732,2,421
181,103,55,0.506756757,657,675,1755,3,1151
191,101,65,0.509272468,688,714,965,3,1211
220,118,69,0.507124352,761,783,5230,7,1324
139,90,62,0.507596068,551,568,1726,7,980
46,8,28,0.494646681,236,231,468,1,421
46,8,28,0.494646681,236,231,439,1,421
160,73,68,0.501183899,632,635,2048,3,1107
39,6,19,0.512605042,174,183,3111,4,318
39,6,19,0.512605042,174,183,1604,3,318
1088,355,49,0.492448759,1882,1826,2545,170,2620
1049,351,51,0.497128794,1839,1818,2901,161,2608
1020,340,53,0.497906782,1799,1784,22011,158,2563
1083,357,51,0.49598286,1882,1852,2888,166,2651
633,176,70,0.496752006,1317,1300,2448,71,1984
1571,342,54,0.505832713,1991,2038,3658,211,2458
1570,362,53,0.506637702,2044,2099,10399,211,2573
1570,362,53,0.506637702,2044,2099,11344,211,2573
1570,362,53,0.506637702,2044,2099,8839,213,2573
988,221,61,0.49757517,1554,1539,4304,67,2105
767,232,60,0.492914592,1324,1287,3627,65,1844
767,232,60,0.492914592,1324,1287,3716,64,1844
956,222,59,0.496073298,1540,1516,5672,69,2100
767,232,60,0.492914592,1324,1287,955,64,1844
767,232,60,0.492914592,1324,1287,820,72,1844
1559,436,57,0.507765531,1965,2027,19120,278,2433
1194,222,61,0.49634182,1721,1696,4105,87,2223
1571,313,53,0.506215813,1986,2036,578,190,2451
350,123,52,0.518923465,572,617,1303,40,839
404,163,48,0.514801444,672,713,980,48,981
744,311,64,0.501255493,1589,1597,4869,42,2442
744,311,64,0.501255493,1589,1597,962,41,2442
613,221,60,0.501724988,1011,1018,1366,63,1416
643,272,59,0.501803752,1381,1391,8104,43,2129
553,221,59,0.503804348,913,927,3323,66,1287
799,657,72,0.501184834,1684,1692,2244,48,2577
764,393,65,0.507355149,1641,1690,6104,46,2567
695,325,66,0.495560671,1534,1507,16205,39,2346
793,222,55,0.507970702,1142,1179,2710,61,1528
775,244,55,0.500785752,953,956,5970,89,1134
731,518,79,0.503114187,1436,1454,3929,56,2159
838,231,59,0.50605013,1143,1171,17455,78,1476
1002,223,55,0.50877193,1316,1363,1189,77,1677
776,387,65,0.506283662,1650,1692,5356,44,2566
824,234,60,0.510533393,1092,1139,1100,83,1407
793,222,55,0.507970702,1142,1179,2724,59,1528
697,240,62,0.498461538,978,972,10165,76,1253
148,853,72,0.504132231,540,549,1639,20,941
319,1522,70,0.489673913,939,901,1323,23,1521
151,912,74,0.506024096,533,546,1123,19,928
407,1601,66,0.493150685,1110,1080,2438,28,1783
362,1534,67,0.485842027,1035,978,2140,32,1651
274,1475,68,0.494189602,827,808,1832,26,1361
433,1565,64,0.483150985,1181,1104,13183,23,1852
792,420,97,0.494129658,1982,1936,7161,100,3126
863,489,96,0.503750302,2051,2082,10688,131,3270
811,543,71,0.485602094,1965,1855,1205,52,3009
811,543,71,0.485602094,1965,1855,993,53,3009
804,836,75,0.489894907,1893,1818,6167,41,2907
749,1117,69,0.48928472,1835,1758,1022,37,2844
749,1117,69,0.48928472,1835,1758,907,38,2844
772,388,60,0.486306833,1932,1829,501,42,2989
603,1224,70,0.489849378,1558,1496,5218,44,2451
752,682,75,0.500986193,1771,1778,7012,47,2797
800,723,74,0.498386229,1865,1853,14615,51,2918
724,607,69,0.48657054,1816,1721,439,47,2813
749,698,69,0.495520717,1802,1770,595,45,2823
724,607,69,0.48657054,1816,1721,1900,45,2813
799,652,69,0.493768231,1909,1862,8092,48,2972
606,1342,73,0.494034183,1569,1532,1605,43,2495
749,698,69,0.495520717,1802,1770,1608,44,2823
555,1286,78,0.4944483,1457,1425,2205,37,2327
749,698,69,0.495520717,1802,1770,1020,44,2823
749,698,69,0.495520717,1802,1770,523,43,2823
695,1255,71,0.490616622,1710,1647,9068,39,2662
722,910,69,0.490871614,1729,1667,564,43,2674
811,543,71,0.485602094,1965,1855,993,51,3009
606,1342,73,0.494034183,1569,1532,2432,41,2495
544,266,90,0.475110058,1550,1403,984,41,2409
544,266,90,0.475110058,1550,1403,805,39,2409
544,266,90,0.475110058,1550,1403,948,40,2409
355,264,70,0.483698557,966,905,6791,19,1516
505,213,84,0.466760962,1508,1320,2834,36,2323
536,260,87,0.469957778,1632,1447,796,45,2543
539,376,86,0.483719474,1649,1545,1475,44,2655
229,155,81,0.469621158,742,657,3072,15,1170
40,95,48,0.476510067,156,142,1151,4,258
124,98,52,0.525241676,442,489,454,3,807
119,98,48,0.526666667,426,474,1570,3,781
36,142,56,0.414814815,237,168,1176,6,369
36,142,54,0.413098237,233,164,2337,8,361
72,186,35,0.552185549,502,619,892,4,1049
12,44,27,0.353413655,161,88,3335,2,237
13,49,40,0.347826087,90,48,1807,4,125
1377,466,54,0.512173658,1663,1746,6036,299,2032
1314,449,48,0.513368984,1547,1632,12722,291,1865
1355,451,55,0.513189448,1624,1712,3262,297,1981
1392,473,58,0.509521062,1700,1766,9012,304,2074
1392,473,58,0.509521062,1700,1766,5967,304,2074
1294,430,46,0.511981865,1507,1581,4694,295,1794
1396,470,60,0.51020987,1727,1799,7008,306,2130
1369,460,55,0.51285841,1648,1735,19097,300,2014
1369,460,55,0.51285841,1648,1735,6456,302,2014
1382,467,55,0.511280398,1668,1745,3413,301,2031
1340,464,54,0.512758931,1623,1708,6069,296,1991
1314,449,48,0.513368984,1547,1632,3639,291,1865
1370,452,56,0.512093162,1634,1715,2190,298,1979
1293,461,47,0.514485833,1525,1616,6367,287,1848
1301,474,47,0.513394264,1544,1629,3147,289,1872
1190,486,44,0.518518519,1417,1526,7147,268,1753
1396,470,60,0.51020987,1727,1799,5729,303,2130
1365,444,54,0.509815766,1623,1688,1346,304,1946
245,403,20,0.49391069,374,365,3024,195,494
1366,456,55,0.512911843,1641,1728,6582,299,2003
1437,291,52,0.512905912,1755,1848,17637,175,2166
1306,256,51,0.5184951,1523,1640,3084,155,1857
1460,294,52,0.511292517,1796,1879,7015,171,2215
1415,272,53,0.515930688,1732,1846,3512,163,2163
1438,277,54,0.515393073,1763,1875,3927,166,2200
1287,261,52,0.514949109,1525,1619,10316,142,1857
406,179,40,0.49726776,552,546,10063,59,692
660,185,41,0.501345895,741,745,2626,100,826
916,260,51,0.514897579,1042,1106,1667,117,1232
1438,277,54,0.515393073,1763,1875,2292,168,2200
603,154,35,0.496678967,682,673,1667,88,752
1208,266,48,0.519727891,1412,1528,6732,134,1732
1441,291,54,0.510300668,1759,1833,33832,186,2151
1402,262,56,0.515709029,1711,1822,3886,163,2131
1445,280,54,0.51546674,1770,1883,3823,170,2208
728,215,42,0.507803121,820,846,2084,104,938
1294,263,52,0.515865536,1541,1642,2013,144,1889
1369,269,56,0.515854375,1649,1757,17488,175,2037
1219,252,48,0.519317786,1381,1492,6281,141,1654
1437,291,52,0.512905912,1755,1848,6564,175,2166
1404,282,55,0.515342701,1690,1797,18632,180,2083
1443,306,52,0.509141274,1772,1838,11139,198,2167
1410,282,53,0.514342516,1710,1811,2693,184,2111
1404,282,55,0.515342701,1690,1797,3876,181,2083
1385,272,57,0.515960534,1668,1778,9152,181,2061
527,200,42,0.496492595,646,637,3868,74,756
585,154,33,0.499238965,658,656,1105,87,729
1371,271,53,0.515919811,1642,1750,14316,163,2021
1287,261,52,0.514949109,1525,1619,11950,142,1857
306,1470,59,0.489105505,891,853,2435,25,1438
706,1404,78,0.494799874,1603,1570,5216,51,2467
54,242,56,0.482180294,247,230,4436,9,423
53,178,57,0.485106383,242,228,2133,9,417
43,167,56,0.531877729,536,609,428,13,1102
35,214,60,0.587873462,469,669,1107,8,1103
16,88,47,0.622828784,304,502,786,4,790
36,146,59,0.600352113,454,682,2386,7,1100
31,144,58,0.620416254,383,626,1025,8,978
28,161,51,0.611842105,413,651,1196,7,1036
14,54,39,0.623145401,254,420,1812,5,660
72,469,57,0.533575318,514,588,2273,9,1030
131,472,53,0.478369906,832,763,2528,12,1464
80,504,65,0.524279835,578,637,2250,9,1135
132,470,54,0.477173233,836,763,1650,12,1467
37,295,41,0.51888668,242,261,1521,8,466
78,137,40,0.52603707,537,596,1984,9,1055
68,139,38,0.523336643,480,527,2711,14,939
79,151,46,0.523964257,586,645,1831,11,1152
61,175,55,0.53622106,621,718,2403,14,1278
63,101,32,0.525125628,378,418,5130,5,733
81,160,43,0.524077047,593,653,2212,12,1165
79,135,36,0.526132404,544,604,5295,9,1069
69,116,29,0.518599562,440,474,583,5,845
60,410,58,0.533049041,438,500,4358,4,878
56,391,56,0.533178114,401,458,5307,3,803
36,295,58,0.521167883,328,357,4641,4,649
193,319,53,0.474857685,1107,1001,1865,16,1915
154,434,64,0.477628635,934,854,1000,14,1634
126,330,52,0.516884532,887,949,1695,11,1710
225,334,47,0.530496454,993,1122,3232,21,1890
224,266,49,0.492957746,1188,1155,646,15,2119
219,272,45,0.520901832,1020,1109,715,18,1910
213,320,46,0.535113749,940,1082,3234,20,1809
227,334,46,0.530046948,1001,1129,3384,22,1903
75,139,26,0.556390977,472,592,4012,5,989
77,212,34,0.560730594,481,614,2150,5,1018
193,294,40,0.54388422,977,1165,1090,6,1949
86,147,24,0.534351145,610,700,1573,6,1224
99,226,60,0.494661922,852,834,3818,8,1587
74,256,67,0.520784314,611,664,2064,11,1201
72,165,55,0.501388889,718,722,6718,9,1368
70,274,66,0.524152848,660,727,2528,10,1317
69,184,60,0.503050847,733,742,1290,12,1406
97,207,57,0.507658643,900,928,2366,9,1731
129,276,39,0.522867738,772,846,3284,11,1489
119,304,43,0.526348808,755,839,1301,9,1475
82,149,28,0.535153019,562,647,1382,5,1127
119,302,43,0.512110727,846,888,4112,12,1615
64,184,41,0.507910075,591,610,1548,9,1137
97,211,35,0.51061008,738,770,4186,8,1411
92,154,35,0.509252913,716,743,3875,7,1367
117,303,42,0.512895662,831,875,255,9,1589
117,303,42,0.512895662,831,875,255,9,1589
64,184,41,0.507910075,591,610,1858,5,1137
105,180,34,0.52739726,690,770,3588,8,1355
106,291,48,0.513196481,830,875,1025,12,1599
102,187,32,0.505284016,749,765,1407,8,1412
64,184,41,0.507910075,591,610,1256,5,1137
36,286,69,0.550181378,372,455,2735,9,791
53,320,73,0.522148916,507,554,1132,10,1008
79,265,68,0.517041334,666,713,2177,10,1300
60,53,31,0.454367026,556,463,7374,3,959
60,53,31,0.454367026,556,463,1760,3,959
62,37,31,0.426246185,564,419,1360,3,921
67,82,34,0.47251773,595,533,2412,3,1061
67,82,34,0.47251773,595,533,1803,3,1061
54,44,52,0.430609598,439,332,4283,4,717
75,108,40,0.474730737,634,573,3811,4,1132
67,82,34,0.47251773,595,533,1916,3,1061
90,137,40,0.46250928,724,623,2600,4,1257
81,102,42,0.455342903,683,571,1839,3,1173
54,44,52,0.430609598,439,332,1476,3,717
62,37,31,0.426246185,564,419,1369,3,921
62,37,31,0.426246185,564,419,6019,3,921
95,251,36,0.529411765,576,648,2710,18,1129
13,137,16,0.564356436,44,57,11112,17,88
192,316,60,0.514319112,831,880,13328,25,1519
192,316,60,0.514319112,831,880,3384,22,1519
192,316,60,0.514319112,831,880,3828,22,1519
192,316,60,0.514319112,831,880,4506,23,1519
192,316,60,0.514319112,831,880,2374,23,1519
192,316,60,0.514319112,831,880,15282,23,1519
192,316,60,0.514319112,831,880,4479,22,1519
144,213,52,0.458614865,641,543,9276,21,1040
192,316,60,0.514319112,831,880,13687,22,1519
82,154,55,0.460061444,703,599,687,6,1220
82,150,57,0.459938367,701,597,2124,6,1216
29,113,54,0.617283951,372,600,2217,7,943
12,108,44,0.44198895,101,80,4403,1,169
12,108,29,0.438202247,100,78,2396,1,166
12,108,29,0.438202247,100,78,1958,1,166
12,111,43,0.438202247,100,78,1892,9,166
33,184,63,0.608091024,310,481,967,7,758
12,108,44,0.44198895,101,80,2118,1,169
12,108,32,0.438202247,100,78,2244,1,166
12,108,32,0.438202247,100,78,1135,3,166
12,28,29,0.435028249,100,77,2509,1,165
12,28,22,0.435028249,100,77,5231,1,165
11,37,29,0.527472527,129,144,14743,2,262
3,63,49,0.654320988,28,53,1310,3,78
12,102,67,0.524714829,125,138,1749,1,251
12,99,64,0.516320475,163,174,1889,2,325
38,349,70,0.570833333,206,274,2635,9,442
31,235,43,0.556097561,182,228,1206,5,379
42,347,55,0.528571429,297,333,3497,11,588
35,334,47,0.536082474,225,260,952,9,450
41,333,67,0.567669173,230,302,4408,10,491
47,336,62,0.520421607,364,395,838,11,712
32,347,74,0.56043956,160,204,1664,6,332
33,362,60,0.553672316,158,196,1590,7,321
16,248,41,0.510067114,73,76,6582,5,133
35,356,69,0.55890411,161,204,4877,8,330
36,265,54,0.548476454,163,198,4241,6,325
20,242,56,0.503246753,153,155,1402,7,288
13,205,62,0.5,141,141,1590,6,269
17,197,49,0.487455197,143,136,2030,7,262
21,238,58,0.5,170,170,1515,8,319
15,132,24,0.4921875,65,63,3278,3,113
45,368,81,0.546690843,500,603,4195,14,1058
42,362,83,0.548878924,503,612,2411,10,1073
51,367,81,0.515852048,733,781,752,12,1463
63,284,81,0.520661157,928,1008,803,14,1873
64,222,79,0.521194605,994,1082,3545,13,2012
65,185,55,0.531163435,677,767,1443,16,1379
90,176,50,0.527309508,701,782,1151,12,1393
91,166,49,0.52734375,726,810,729,13,1445
89,175,63,0.531741409,804,913,893,5,1628
53,159,70,0.522112211,724,791,1384,8,1462
83,125,62,0.535860656,906,1046,2343,13,1869
48,201,66,0.500981033,763,766,1111,9,1481
