경쟁자 수,교육 수,교통 수,버퍼내폐업비율,아파트 세대수,임대료,점심저녁시간대 생활인구수,집객시설 수,타업종경쟁자,타업종비율
107,139,68,0.467980296,5041,866,19040.65528,14,1314,0.924700915
107,139,68,0.467980296,5041,1641,19040.65528,17,1314,0.924700915
91,377,53,0.482605477,7715,4600,38110.8177,10,1260,0.932642487
78,127,53,0.4704,2719,2179,44660.5002,7,1797,0.9584
88,135,72,0.469141997,1512,558,44660.5002,11,1905,0.955845459
91,177,73,0.455890122,1512,524,44660.5002,5,1802,0.951928156
77,252,106,0.524151436,1036,1706,11514.4938,12,1455,0.949738903
74,242,96,0.52889191,1310,1004,11514.4938,11,1397,0.949694086
78,414,91,0.530390275,8465,1969,15402.92528,13,1485,0.950095969
73,248,95,0.534948097,3860,1627,15402.92528,11,1372,0.949480969
136,424,66,0.440247253,16735,704,35286.78995,14,1320,0.906593407
77,202,88,0.466107617,4352,918,24634.25263,14,1354,0.946191474
81,148,85,0.466920152,6453,1477,24634.25263,12,1234,0.938403042
76,192,90,0.456199461,4149,1331,24634.25263,16,1408,0.948787062
81,152,82,0.467065868,6453,1050,24634.25263,15,1255,0.939371257
77,181,89,0.458096591,3923,820,24634.25263,15,1331,0.9453125
80,129,84,0.461016949,3421,984,24634.25263,15,1100,0.93220339
105,116,74,0.488919668,9655,1188,19040.65528,15,1339,0.927285319
68,212,92,0.473724296,1527,2540,25464.58186,10,1245,0.948210206
68,208,91,0.474654378,1527,1106,25464.58186,13,1234,0.947772657
69,195,98,0.465393795,1527,1400,25464.58186,12,1188,0.945107399
88,172,97,0.499707431,11694,2790,34851.63155,19,1621,0.948507899
88,172,97,0.499707431,11694,1406,34851.63155,19,1621,0.948507899
88,172,97,0.499707431,11694,5761,34851.63155,19,1621,0.948507899
56,184,53,0.496219931,12832,1454,10160.0401,10,1399,0.961512027
48,208,61,0.49669967,15194,839,10160.0401,5,1164,0.96039604
41,222,61,0.507207207,15312,1123,10160.0401,7,1069,0.963063063
69,166,108,0.465777778,926,1949,25464.58186,5,1056,0.938666667
59,193,93,0.536940687,7312,1268,16066.15605,11,902,0.938605619
99,34,53,0.429109159,1501,1096,16070.87946,18,1495,0.937892095
77,425,93,0.531832797,6722,5316,30970.59425,14,1478,0.950482315
69,202,66,0.464857342,3150,2392,44660.5002,14,1368,0.951983299
67,188,79,0.460363636,2728,1176,44660.5002,6,1308,0.951272727
69,199,55,0.469230769,4110,2126,44660.5002,6,1491,0.955769231
70,184,80,0.463609898,2559,1280,44660.5002,7,1304,0.949053857
65,210,66,0.468085106,3960,975,44660.5002,7,1345,0.953900709
64,196,72,0.47050462,2565,1477,44660.5002,9,1343,0.954513149
65,169,68,0.553103448,18164,1282,21634.83018,14,1385,0.955172414
59,177,69,0.553921569,19980,4100,21634.83018,14,1369,0.958683473
109,125,78,0.502949853,2602,1981,14743.22995,20,1925,0.946411013
28,145,90,0.550670641,5221,716,10936.29824,9,1314,0.979135618
52,132,73,0.466728281,6687,1481,35041.84366,7,1030,0.95194085
44,46,71,0.467955239,4858,5362,35041.84366,4,939,0.955239064
41,176,88,0.460747664,16275,1093,30733.40349,5,1029,0.961682243
83,636,69,0.521978022,18395,4240,12830.53078,12,1009,0.923992674
83,636,69,0.521978022,18395,4240,12830.53078,14,1009,0.923992674
140,115,67,0.495698925,2455,1027,23937.25458,14,1720,0.924731183
155,137,65,0.50255695,4062,2627,23937.25458,15,1996,0.927940493
147,137,63,0.500729927,4389,4667,23937.25458,17,1908,0.928467153
146,111,61,0.4925,3125,2580,23937.25458,12,1854,0.927
162,165,72,0.507802051,6863,1130,23937.25458,12,2081,0.927775301
141,104,62,0.488184748,1020,1233,23937.25458,13,1721,0.924274973
144,148,70,0.502842377,4169,1027,23937.25458,12,1791,0.925581395
144,111,63,0.489135927,3125,2034,23937.25458,14,1835,0.927235978
143,115,63,0.486814346,2229,411,23937.25458,12,1753,0.924578059
145,134,66,0.502596054,2239,1695,23937.25458,12,1781,0.924714434
157,123,63,0.498136067,4284,1806,23937.25458,12,1989,0.926840634
155,115,63,0.497619048,3921,4670,23937.25458,12,1945,0.926190476
144,136,67,0.502582645,4169,904,23937.25458,14,1792,0.925619835
143,115,63,0.486814346,2229,566,23937.25458,12,1753,0.924578059
155,115,63,0.497619048,3921,4670,23937.25458,13,1945,0.926190476
83,175,87,0.472791106,1342,1411,44660.5002,13,1626,0.951433587
75,143,97,0.535741159,2823,2934,16066.15605,8,1254,0.943566591
127,134,98,0.468871595,6746,4027,19006.12565,18,1929,0.938229572
128,139,104,0.46601467,7695,808,19006.12565,16,1917,0.937408313
128,139,104,0.46601467,7695,1820,19006.12565,16,1917,0.937408313
83,283,106,0.520874751,1037,932,23795.55066,7,1426,0.944996687
95,150,100,0.49283521,10165,1681,34152.22118,24,1859,0.951381781
93,189,107,0.498757764,12522,1132,34152.22118,19,1517,0.942236025
97,232,112,0.473364801,18525,2642,34152.22118,18,1386,0.934592043
93,213,110,0.482826948,16501,2491,34152.22118,27,1421,0.938573316
93,213,110,0.482826948,16501,834,34152.22118,21,1421,0.938573316
94,200,108,0.491504091,12522,1889,34152.22118,19,1495,0.940843298
93,213,110,0.482826948,16501,743,34152.22118,19,1421,0.938573316
31,140,85,0.526647966,8764,645,12627.52288,15,1395,0.97826087
58,241,86,0.515706806,16021,895,32931.6198,6,1088,0.94938918
58,214,104,0.521255061,12433,1111,33645.9877,8,930,0.941295547
31,238,87,0.540394973,21817,1417,39876.45671,7,526,0.944344704
33,256,88,0.549194991,24395,3368,39876.45671,7,526,0.940966011
144,321,101,0.528585271,22198,1153,15225.36949,13,1920,0.930232558
144,233,88,0.517671518,16245,596,20626.42224,13,1780,0.925155925
122,262,98,0.519898926,17565,890,20626.42224,17,1461,0.922931143
69,230,99,0.50319052,4810,2322,22488.12742,13,1028,0.937101185
93,338,111,0.523385301,2242,932,21351.53591,8,1703,0.948218263
97,338,106,0.522837184,2431,2008,21351.53591,8,1764,0.947877485
95,342,109,0.525801195,2431,804,21351.53591,10,1746,0.94839761
98,342,105,0.523324397,2431,2836,21351.53591,8,1767,0.947453083
101,346,108,0.524176955,2788,1554,21351.53591,10,1843,0.948045267
96,288,109,0.533851276,2653,833,21602.06247,7,1706,0.94672586
145,103,130,0.482261321,6609,2406,11153.65005,20,3322,0.958177098
145,104,138,0.499688861,7445,1338,11153.65005,17,3069,0.954884879
90,91,129,0.499226605,6993,1372,34851.63155,18,2496,0.965197216
58,99,116,0.497280145,7904,3499,34851.63155,20,2148,0.973708069
37,90,95,0.562214612,3340,1533,11110.7312,20,1715,0.978881279
37,95,99,0.560542797,4603,3346,11110.7312,14,1879,0.980688935
156,103,73,0.510869565,3265,1080,26465.70576,11,1592,0.910755149
153,165,99,0.513761468,3505,2054,26465.70576,17,1700,0.917431193
106,136,91,0.467439294,7289,1395,19006.12565,14,1706,0.941501104
75,124,99,0.449200619,6307,668,24959.37612,7,1864,0.961320268
66,128,92,0.439862543,4627,1652,24959.37612,9,1680,0.962199313
47,162,129,0.491987179,16462,1341,11445.25174,10,1201,0.962339744
95,151,116,0.459427904,13437,234,11445.25174,10,1618,0.94454174
32,205,104,0.509915014,18740,1282,19114.97627,8,1027,0.969782814
48,132,91,0.563172043,7435,984,28933.52476,9,1440,0.967741935
116,303,103,0.530310042,3097,1118,39979.50338,15,2045,0.946321148
110,311,116,0.524778299,4246,633,39979.50338,8,1807,0.942618675
100,293,118,0.530988275,5581,826,39979.50338,7,1691,0.944165271
46,186,79,0.525481314,4319,1588,11706.96044,5,837,0.94790487
66,214,90,0.537441498,3534,2958,39979.50338,8,1216,0.948517941
88,259,125,0.531888545,6642,1006,21740.24438,9,1527,0.945510836
86,261,124,0.531685678,6940,873,21740.24438,12,1492,0.945500634
103,64,68,0.423750811,4514,2721,21111.77682,8,1438,0.933160286
89,66,60,0.437244202,3446,1214,20560.19923,4,1377,0.939290587
127,96,138,0.337209302,3773,1406,32112.02428,49,1163,0.901550388
79,236,98,0.532179931,6257,4114,13732.39908,10,1366,0.94532872
42,106,68,0.469198312,8234,723,15599.1856,5,1143,0.964556962
58,111,58,0.458081824,8251,1084,17751.98874,6,1433,0.961099933
66,186,79,0.526404023,8861,1761,13732.39908,10,1127,0.944677284
77,233,129,0.539544236,9697,2639,23417.87961,17,1415,0.948391421
84,234,134,0.546163849,9671,1069,23417.87961,9,1454,0.945383615
159,188,119,0.479407979,1818,896,20835.35135,10,1395,0.897683398
85,221,127,0.549378679,9075,3108,23417.87961,7,1444,0.94440811
69,217,128,0.550972763,9237,1317,23417.87961,5,1216,0.946303502
77,240,99,0.534869618,6294,1619,31725.04397,14,1572,0.953305033
130,306,122,0.532643312,3770,1528,39161.33257,14,2382,0.948248408
104,346,109,0.536380597,3659,1982,39161.33257,11,2040,0.951492537
100,355,105,0.528946066,3937,1611,39161.33257,11,1921,0.950519545
98,350,103,0.52688172,3748,2132,39161.33257,10,1855,0.949820789
195,311,147,0.558590029,8359,7230,23689.09175,37,2954,0.93807558
195,311,147,0.558590029,8359,371,23689.09175,35,2954,0.93807558
187,355,139,0.550064185,15338,949,16952.0564,33,2929,0.939987163
223,351,144,0.552301255,9880,1692,25660.57992,34,3123,0.933353258
60,323,115,0.477522478,13939,3152,18178.5695,14,941,0.94005994
92,162,66,0.451856946,3229,954,10332.55119,18,1362,0.936726272
100,157,66,0.540501446,6005,1022,14042.38559,9,1974,0.951783992
94,166,84,0.445643793,13691,1756,9401.494158,20,1203,0.927525058
89,162,79,0.437687688,13727,777,9401.494158,19,1243,0.933183183
76,215,110,0.49478749,8518,2782,25758.71148,8,1171,0.939053729
64,238,119,0.494584838,6723,2461,25758.71148,8,1044,0.942238267
89,85,94,0.369691923,4048,600,20984.2943,17,1112,0.925895087
112,204,82,0.447368421,4961,954,10332.55119,24,1370,0.924426451
29,218,84,0.556478405,12641,1804,9971.567136,11,573,0.951827243
92,107,48,0.43423953,2110,1289,23078.81627,12,1269,0.932402645
97,142,45,0.429837518,1540,5252,23078.81627,13,1257,0.928360414
110,152,49,0.432291667,2203,2256,23078.81627,14,1426,0.928385417
143,253,85,0.450024863,3006,4199,25603.0493,19,1868,0.928891099
141,283,93,0.450464396,10570,1707,25603.0493,21,1797,0.927244582
142,281,90,0.446021287,10570,827,25603.0493,21,1831,0.928028383
141,283,93,0.450464396,10570,1528,25603.0493,21,1797,0.927244582
91,94,113,0.395577396,7527,2382,20984.2943,18,1130,0.925470925
49,83,79,0.459955915,10172,1067,18428.03924,8,1312,0.963997061
46,86,76,0.46875,10112,745,18428.03924,7,1202,0.963141026
41,92,75,0.480960265,9846,717,18428.03924,9,1167,0.966059603
57,196,90,0.455572289,12773,1638,17360.79085,13,1271,0.957078313
47,87,81,0.451395573,3414,2646,25115.11668,9,992,0.954764196
49,92,82,0.466240876,3414,2006,25115.11668,12,1047,0.955291971
110,70,64,0.363572433,3225,3685,40993.88901,14,1312,0.922644163
98,344,117,0.525607863,1978,1170,21602.06247,8,1835,0.949301604
149,81,104,0.389099526,6438,1472,21621.5139,16,1961,0.929383886
97,22,70,0.451697128,400,1936,10481.63028,22,1435,0.936684073
61,21,62,0.428571429,400,1949,12247.28031,11,863,0.933982684
211,47,98,0.36996904,1876,19339,12294.54395,35,2373,0.918343653
111,65,82,0.360784314,504,3205,12294.54395,18,1419,0.92745098
23,139,117,0.458490566,15565,1624,17723.4327,8,507,0.956603774
53,193,101,0.494495413,21339,718,21000.83161,5,1037,0.951376147
125,20,34,0.319451498,1032,1779,13854.49042,30,1844,0.936515998
128,22,41,0.315373208,1032,2280,13854.49042,22,1895,0.936727632
142,20,46,0.322187076,1032,1887,13854.49042,36,2071,0.93583371
34,186,103,0.508161045,13144,1960,14497.79317,9,885,0.963003264
34,180,96,0.504939627,14006,1120,14497.79317,9,877,0.962678375
34,183,103,0.500537057,13509,1721,14497.79317,9,897,0.963480129
42,159,74,0.468895079,9019,1033,38398.03374,10,1035,0.961002786
77,125,96,0.446607341,4627,619,24959.37612,11,1721,0.957174638
79,126,97,0.44738292,4627,584,24959.37612,11,1736,0.956473829
74,129,95,0.445321308,4627,1171,24959.37612,10,1700,0.958286359
46,276,66,0.526963103,19301,695,27888.34453,8,1011,0.956480605
46,276,66,0.526963103,19301,931,27888.34453,8,1011,0.956480605
31,255,65,0.520710059,17182,639,27888.34453,7,814,0.963313609
27,97,54,0.479020979,14468,751,15992.73201,5,545,0.952797203
58,100,72,0.487611497,8640,1266,23521.13493,5,951,0.942517344
58,105,70,0.486266531,8079,749,23521.13493,5,925,0.940996948
62,92,114,0.487378641,745,887,15632.00087,7,1483,0.95987055
49,188,92,0.532152842,13650,4257,17611.706,2,1024,0.954333644
40,198,98,0.53046953,13186,2987,17611.706,3,961,0.96003996
45,197,105,0.514625229,13526,1019,17611.706,6,1049,0.958866545
45,193,104,0.518018018,12778,2795,17611.706,6,1065,0.959459459
43,128,65,0.467000835,9700,1445,15599.1856,6,1154,0.964076859
42,154,64,0.468280467,9700,596,15599.1856,5,1156,0.964941569
60,149,95,0.448106592,8603,304,17360.79085,9,1366,0.957924264
81,254,121,0.463382157,21618,542,23326.5946,12,1421,0.946071904
82,273,123,0.464473684,21390,2534,23326.5946,12,1438,0.946052632
97,197,90,0.549053356,10275,2239,21672.20931,12,1646,0.944348824
38,110,86,0.49185336,13786,3094,25308.72175,5,944,0.961303462
39,109,88,0.482035928,14107,2074,25308.72175,4,963,0.961077844
36,132,73,0.493492408,13699,2206,25308.72175,5,886,0.960954447
37,127,76,0.485386221,13862,3858,25308.72175,4,921,0.961377871
112,231,168,0.464194373,30417,2420,22681.831,14,1452,0.928388747
121,217,161,0.454761905,30231,3480,22681.831,17,1559,0.92797619
119,327,121,0.52739726,1522,5847,39979.50338,9,2217,0.949058219
85,147,99,0.472266244,14462,1623,23521.13493,8,1177,0.932646593
61,280,123,0.475889328,19856,2062,23326.5946,11,1204,0.951778656
88,175,121,0.47810219,18332,2876,41420.82633,8,1282,0.935766423
96,158,109,0.475997295,13568,784,41420.82633,10,1383,0.935091278
31,85,123,0.526748971,17973,1098,21161.56927,5,698,0.957475995
48,65,72,0.472711268,4096,2940,32500.0954,14,1088,0.957746479
93,323,109,0.520833333,1919,801,21351.53591,9,1683,0.947635135
88,112,66,0.512598992,2471,2414,42482.92615,2,1301,0.936645068
33,186,104,0.505714286,5188,1490,15187.01226,8,667,0.952857143
55,75,58,0.472406181,2335,2321,22467.27921,6,851,0.939293598
67,239,106,0.463296399,18729,1031,25681.43861,6,1377,0.953601108
106,348,108,0.501119821,33237,1438,32208.65205,17,1680,0.940649496
68,177,115,0.469135802,22574,1342,41420.82633,8,985,0.935422602
65,160,115,0.472472472,22750,5307,41420.82633,8,934,0.934934935
69,168,112,0.470644851,24619,1220,41420.82633,10,970,0.93358999
102,82,108,0.476073014,2082,927,11347.81163,11,1925,0.949679329
91,99,109,0.476403378,976,2447,23076.62305,13,1922,0.95479384
84,122,119,0.486341463,3469,2330,28753.57343,14,1966,0.95902439
26,75,73,0.518518519,3712,1566,18743.02733,8,595,0.958132045
119,368,112,0.498395722,33637,973,32208.65205,20,1751,0.936363636
106,403,105,0.501119821,35143,415,32208.65205,18,1680,0.940649496
119,368,112,0.498395722,33637,1946,32208.65205,25,1751,0.936363636
115,473,108,0.498658078,33531,797,32208.65205,19,1748,0.938271605
119,464,108,0.4976,32990,1556,32208.65205,18,1756,0.936533333
64,101,94,0.503649635,7051,877,9459.775182,11,1032,0.941605839
41,93,107,0.482394366,2718,430,26011.7297,10,1095,0.963908451
23,109,68,0.514619883,13578,1403,34583.80004,4,490,0.955165692
41,126,88,0.539408867,21480,354,34583.80004,7,771,0.949507389
37,148,88,0.539164491,20865,2659,34583.80004,8,729,0.951697128
74,82,54,0.507370054,390,2525,42482.92615,4,1215,0.942591156
66,58,55,0.509836066,390,1208,42482.92615,3,1154,0.945901639
69,86,48,0.507742461,390,735,42482.92615,3,1158,0.943765281
22,84,64,0.588579795,2389,1334,16360.36538,6,661,0.967789165
33,87,68,0.579229122,3705,688,18734.86704,6,901,0.964668094
76,135,29,0.332484076,3493,2031,19131.085,6,709,0.903184713
36,122,116,0.544273908,17307,1523,21161.56927,6,811,0.957497048
68,221,77,0.511842105,10623,1748,27888.34453,9,1452,0.955263158
56,103,72,0.49325026,7739,1396,17713.32909,8,907,0.94184839
51,95,56,0.48945616,5669,2435,17713.32909,6,850,0.943396226
53,96,61,0.48536036,6025,1104,17713.32909,6,835,0.940315315
53,108,90,0.485734168,7018,414,23667.05304,10,1384,0.963117606
102,24,58,0.393504532,7860,7753,63564.3509,16,1222,0.922960725
102,24,58,0.393504532,7860,1381,63564.3509,8,1222,0.922960725
102,24,58,0.393504532,7860,4849,63564.3509,8,1222,0.922960725
102,24,58,0.393504532,7860,5908,63564.3509,8,1222,0.922960725
200,171,110,0.507832239,2400,3321,18817.68998,11,1779,0.898938858
195,167,112,0.504582485,2400,1892,18817.68998,11,1769,0.900712831
195,167,115,0.505065856,2400,1308,18817.68998,11,1779,0.901215805
208,171,116,0.507197697,2400,3304,18817.68998,11,1876,0.900191939
30,80,84,0.316666667,5995,1838,32112.02428,31,450,0.9375
27,77,69,0.325056433,4258,1696,32112.02428,28,416,0.939051919
33,184,92,0.516203704,13339,1921,14497.79317,9,831,0.961805556
38,133,84,0.456066946,14125,1822,34226.22895,7,679,0.947001395
40,104,89,0.453488372,10250,413,34226.22895,9,648,0.941860465
147,120,104,0.514206788,1186,2142,14743.22995,14,2387,0.94198895
141,116,90,0.510900864,2112,1614,14743.22995,17,2290,0.941999177
44,257,56,0.330677291,2468,1880,19795.33566,9,458,0.912350598
49,234,59,0.323636364,2480,2694,19795.33566,12,501,0.910909091
124,145,81,0.488782051,3049,2418,57490.43826,19,1748,0.933760684
29,263,64,0.538987688,9762,1245,35001.36518,4,702,0.960328317
129,237,100,0.496749729,6800,7892,75810.43776,37,1717,0.930119177
22,47,35,0.495677233,13530,2308,36692.49498,1,325,0.936599424
90,170,100,0.425438596,7767,1491,26470.52405,35,1278,0.934210526
64,309,136,0.445205479,15902,2531,25895.42956,18,1104,0.945205479
59,111,84,0.462081129,14398,2888,43038.28137,18,1642,0.965314521
59,98,82,0.467359908,11869,1460,43038.28137,20,1672,0.965915656
73,301,98,0.496194825,21350,587,16588.93994,18,1241,0.944444444
76,198,72,0.525263158,5973,1332,26266.09208,8,1824,0.96
78,168,58,0.516761543,4093,874,23320.92604,12,1503,0.950664137
61,136,59,0.539215686,7585,2270,44202.78123,11,1367,0.957282913
127,228,94,0.531497418,7403,1572,23624.75283,21,2778,0.956282272
113,187,86,0.541864139,7910,1124,23624.75283,21,2419,0.955371248
128,238,93,0.530881828,7556,1332,23624.75283,20,2673,0.954302035
128,238,93,0.530881828,7556,1240,23624.75283,19,2673,0.954302035
128,238,93,0.530881828,7556,1374,23624.75283,19,2673,0.954302035
128,238,93,0.530881828,7556,1277,23624.75283,21,2673,0.954302035
129,217,103,0.529953917,7398,1677,23624.75283,24,2692,0.954271535
141,217,95,0.533694548,7207,1224,23624.75283,21,2812,0.952251947
66,186,71,0.505300353,8294,722,55277.9273,6,1349,0.95335689
81,213,94,0.53046595,10328,1795,55277.9273,10,1872,0.958525346
79,205,91,0.524277141,10125,748,55277.9273,10,1754,0.956901255
67,181,63,0.496355685,7795,790,55277.9273,8,1305,0.951166181
84,215,92,0.532330827,10445,1257,55277.9273,11,1911,0.957894737
94,131,111,0.463196635,5712,1025,28753.57343,15,1808,0.950578339
59,159,100,0.499640029,5565,821,23076.62305,7,1330,0.957523398
55,174,94,0.501517451,5565,372,25681.43861,6,1263,0.958270106
55,174,94,0.501517451,5565,372,25681.43861,14,1263,0.958270106
78,292,113,0.436348409,12470,612,26470.52405,10,1116,0.934673367
70,274,104,0.442086649,7091,1408,25895.42956,10,1061,0.938107869
81,273,111,0.443833464,12131,2206,26470.52405,11,1192,0.936370778
86,286,116,0.440217391,12131,664,26470.52405,14,1202,0.933229814
81,280,114,0.442097027,12131,2703,26470.52405,13,1197,0.936619718
85,280,114,0.444186047,11570,2662,26470.52405,23,1205,0.934108527
82,273,110,0.443925234,12131,2910,26470.52405,11,1202,0.936137072
86,276,103,0.508070175,21856,1968,24802.59456,15,1339,0.939649123
84,278,96,0.51810585,18383,801,24802.59456,16,1352,0.941504178
94,141,121,0.476162791,5813,2094,17671.14532,15,1626,0.945348837
107,104,111,0.468764902,5574,1182,17671.14532,14,1990,0.948974726
274,216,65,0.510562333,5841,578,134994.9088,60,3087,0.918476644
274,216,65,0.510562333,5841,578,134994.9088,60,3087,0.918476644
61,155,78,0.516711834,10520,807,11102.97852,10,1046,0.944896116
52,203,86,0.513846154,13894,751,11102.97852,14,923,0.946666667
