인허가일자,영업상태구분코드,영업상태명,폐업일자,구,법정동,도로명전체주소,사업장명,업태구분명,좌표정보(x),좌표정보(y),행정동명,행정동코드,소재지면적,교통 수,집객시설 수,교육 수,경쟁자 수,인허가 영업,인허가 폐업,인허가 영업+폐업,타업종비율,타업종경쟁자,버퍼내폐업비율,영업기간,아파트 세대수,제곱미터 당 임대료,임대료,총생활인구수,점심저녁시간대 생활인구수,골목상권,발달상권,구분불가,전통시장,관광특구,생존확률,생존예측
20180220,0,영업/정상,,관악구,봉천동,"서울특별시 관악구 남부순환로 1795, 가동 1층 101호 (봉천동)",타베루 서울대입구역점,일식,195484.5768,442191.6977,청룡동,11620595,50,82,16,190,164,1141,1182,2323,0.929401636,2159,0.508824796,1623,7057,34241.72278,1712,38413.0514,36338.43718,0,0,1,0,0,0.065798886,0
20180316,0,영업/정상,,관악구,봉천동,"서울특별시 관악구 남부순환로 1795, 한우빌딩 가동 1층 102호 (봉천동)",유재준초밥,일식,195484.5768,442191.6977,청룡동,11620595,50,82,16,190,164,1141,1182,2323,0.929401636,2159,0.508824796,1599,7057,34241.72278,1712,38413.0514,36338.43718,0,0,1,0,0,0.065798886,0
20170823,0,영업/정상,,관악구,봉천동,"서울특별시 관악구 관악로14길 6-4, 1층 (봉천동)",혼네,일식,195759.6282,441874.4171,청룡동,11620595,53,62,14,112,154,1069,1069,2138,0.927970065,1984,0.5,1804,3526,34241.72278,1808,38413.0514,36338.43718,0,0,1,0,0,0.06933341,0
20180521,0,영업/정상,,관악구,봉천동,"서울특별시 관악구 남부순환로 1820, 에그엘로우 8층 (봉천동)",삼촌벤또,일식,195703.0437,442094.0858,청룡동,11620595,16,74,12,151,168,1151,1181,2332,0.927958834,2164,0.506432247,1533,5174,34241.72278,560,38413.0514,36338.43718,0,0,1,0,0,0.065798886,0
20180607,0,영업/정상,,관악구,봉천동,"서울특별시 관악구 관악로 164, 1층 103호 (봉천동, 대우디오슈페리움1단지)",낙원의소바,일식,195759.8728,441941.0154,청룡동,11620595,46,64,13,118,154,1098,1094,2192,0.929744526,2038,0.499087591,1516,3921,34241.72278,1585,38413.0514,36338.43718,0,0,1,0,0,0.06933341,0
20211202,0,영업/정상,,관악구,봉천동,"서울특별시 관악구 관악로 164, 제2층 제208호 (봉천동, 대우디오슈페리움1단지)",이안,일식,195759.8728,441941.0154,청룡동,11620595,40,64,15,118,154,1098,1094,2192,0.929744526,2038,0.499087591,242,3921,34241.72278,1371,38413.0514,36338.43718,0,0,1,0,0,0.06933341,0
20210614,0,영업/정상,,관악구,봉천동,"서울특별시 관악구 쑥고개로 55, 3층 (봉천동)",e편한참치,일식,194857.3101,441961.4751,청룡동,11620595,109,77,11,175,115,899,951,1850,0.937837838,1735,0.514054054,413,8319,34241.72278,3735,38413.0514,36338.43718,0,0,1,0,0,0.065798886,0
20210616,0,영업/정상,,관악구,봉천동,"서울특별시 관악구 장군봉1길 26, 1층 (봉천동)",어심,일식,194759.1278,442168.3083,청룡동,11620595,51,90,15,185,96,844,919,1763,0.945547362,1667,0.521270562,411,7881,34241.72278,1758,38413.0514,36338.43718,0,0,1,0,0,0.065798886,0
20201029,0,영업/정상,,관악구,봉천동,"서울특별시 관악구 쑥고개로 78, 1층 (봉천동)",럭키초밥,일식,195070.4745,441897.5178,청룡동,11620595,33,74,15,142,135,1014,1043,2057,0.934370442,1922,0.507049101,641,5859,34241.72278,1132,38413.0514,36338.43718,0,0,1,0,0,0.065798886,0
20201103,0,영업/정상,,관악구,봉천동,"서울특별시 관악구 봉천로23나길 53, 1층 (봉천동)",카와루라멘 서울대점,일식,194484.6629,442746.9223,청룡동,11620595,23,115,15,190,111,1049,1087,2136,0.948033708,2025,0.508895131,636,9816,34241.72278,792,38413.0514,36338.43718,0,0,1,0,0,0.065798886,0
20201106,0,영업/정상,,관악구,봉천동,"서울특별시 관악구 남부순환로 1739-9, 1층 104호 (봉천동)",무모한초밥 봉천점,일식,194932.4884,442290.4641,청룡동,11620595,20,87,12,204,119,937,998,1935,0.938501292,1816,0.515762274,633,9348,34241.72278,678,38413.0514,36338.43718,0,0,1,0,0,0.065798886,0
20210325,0,영업/정상,,관악구,봉천동,"서울특별시 관악구 봉천로27길 41, 1층 2호 (봉천동)",서남푸드,일식,194686.604,442620.6906,청룡동,11620595,26,107,14,201,96,808,896,1704,0.943661972,1608,0.525821596,494,10093,34241.72278,890,38413.0514,36338.43718,0,0,1,0,0,0.065798886,0
20210419,0,영업/정상,,관악구,봉천동,"서울특별시 관악구 봉천로 361, 1층 (봉천동)",고기극찬 관악점,일식,194653.4254,442448.9379,청룡동,11620595,26,106,15,199,101,935,1010,1945,0.948071979,1844,0.519280206,469,11136,34241.72278,905,38413.0514,36338.43718,0,0,1,0,0,0.065798886,0
20181030,0,영업/정상,,관악구,봉천동,"서울특별시 관악구 남부순환로 1726, 1층 (봉천동)",스타동(봉천점),일식,194780.8919,442208.6748,청룡동,11620595,43,88,12,194,97,841,929,1770,0.94519774,1673,0.524858757,1371,7881,34241.72278,1472,38413.0514,36338.43718,0,0,1,0,0,0.065798886,0
20180918,0,영업/정상,,관악구,신림동,"서울특별시 관악구 난곡로24길 1, 2층 (신림동)",샤브담 신림점&쉼표,일식,192879.5322,440873.8927,난곡동,11620775,79,62,3,78,17,208,313,521,0.967370441,504,0.600767754,1413,7029,31104.7,2463,17798.23434,16360.36538,0,0,1,0,0,0.122712515,0
20171205,0,영업/정상,,관악구,신림동,"서울특별시 관악구 남부순환로143길 20, 1층 (신림동)",오키소바,일식,192046.3838,442225.9384,미성동,11620765,27,105,10,138,62,891,1021,1912,0.967573222,1850,0.533995816,1700,4507,31104.7,840,20822.30873,18734.86704,0,0,1,0,0,0.065798886,0
20220530,0,영업/정상,,관악구,신림동,"서울특별시 관악구 남부순환로 1493, 1층 (신림동)",대창을 덮다 호르몬동전문점 관악직영점,일식,192563.4323,442264.09,미성동,11620765,24,102,8,155,58,687,861,1548,0.9625323,1490,0.55620155,63,3206,31104.7,747,20822.30873,18734.86704,0,0,1,0,0,0.065798886,0
20220530,0,영업/정상,,관악구,신림동,"서울특별시 관악구 남부순환로 1493, 1층 (신림동)",우나기맨숀 관악직영점,일식,192563.4323,442264.09,미성동,11620765,24,102,6,155,58,687,861,1548,0.9625323,1490,0.55620155,63,3206,31104.7,747,20822.30873,18734.86704,0,0,1,0,0,0.065798886,0
20220210,0,영업/정상,,서초구,서초동,"서울특별시 서초구 서초대로58길 18, 2층 203호 (서초동)",스시야스다(sushi yasuda),일식,201499.216,443532.2447,서초1동,11650510,44,100,36,313,158,1026,1139,2165,0.927020785,2007,0.526096998,172,16202,40638.83313,1776,30643.09372,33136.1241,0,0,1,0,0,0.065798886,0
20210210,0,영업/정상,,서초구,서초동,"서울특별시 서초구 서초대로 355, 서초메이플라워맴버스빌 1층 101호 (서초동)",왓 어바웃(What about) 서초점,일식,201711.4383,443758.6567,서초1동,11650510,50,113,109,432,253,1398,1624,3022,0.916280609,2769,0.537392455,537,18101,40638.83313,2051,30643.09372,33136.1241,0,0,1,0,0,0.065798886,0
20190219,0,영업/정상,,서초구,서초동,"서울특별시 서초구 강남대로 345, 2층 (서초동)",이자카야열,일식,202504.2734,443502.04,서초2동,11650520,226,95,122,436,307,1810,1901,3711,0.917272972,3404,0.512260846,1259,9762,40638.83313,9184,46519.30631,53812.22095,0,0,1,0,0,0.065798886,0
20171110,0,영업/정상,,서초구,서초동,"서울특별시 서초구 강남대로 261, 1층 (서초동)",슈토3 _야,일식,202804.6027,442734.3151,서초2동,11650520,63,80,24,152,140,1065,1070,2135,0.93442623,1995,0.50117096,1725,7557,40638.83313,2569,46519.30631,53812.22095,0,0,1,0,0,0.06933341,0
20180622,0,영업/정상,,서초구,서초동,"서울특별시 서초구 서초대로74길 29, 2층 206호 (서초동, 서초파라곤)",참치라이더 강남역점,일식,202355.1981,443637.8891,서초2동,11650520,87,103,140,484,307,1798,1953,3751,0.918155159,3444,0.520661157,1501,12189,40638.83313,3536,46519.30631,53812.22095,0,0,1,0,0,0.065798886,0
20200121,0,영업/정상,,강남구,역삼동,"서울특별시 강남구 강남대로 지하 396, 강남역 지하1층 28호 (역삼동)",소노야 강남역점,일식,202422.2517,443872.4845,서초2동,11650520,42,112,169,518,329,1969,2109,4078,0.919323198,3749,0.517165277,923,13192,45886.5275,1923,46519.30631,53812.22095,0,0,1,0,0,0.065798886,0
20200713,0,영업/정상,,강남구,도곡동,"서울특별시 강남구 강남대로 240, 양재SK허브프리모 지하1층 비107,108호 (도곡동)",지세포,일식,202973.006,442568.8789,서초2동,11650520,155,72,24,146,140,1001,979,1980,0.929292929,1840,0.494444444,749,3456,43606.43375,6745,46519.30631,53812.22095,0,0,1,0,0,0.06933341,0
20210513,0,영업/정상,,서초구,서초동,"서울특별시 서초구 효령로77길 34, 아크로텔 강남역 B102호 (서초동)",돈꿈 강남점,일식,202478.1049,443306.0649,서초2동,11650520,39,97,71,352,254,1493,1616,3109,0.918301705,2855,0.51978128,445,9257,40638.83313,1570,46519.30631,53812.22095,0,0,1,0,0,0.065798886,0
20201020,0,영업/정상,,서초구,서초동,"서울특별시 서초구 서운로11길 35, 서흥빌딩 101,102호 (서초동)",우나유,일식,202285.9051,442800.0169,서초2동,11650520,181,84,29,172,136,944,980,1924,0.929313929,1788,0.509355509,650,8022,40638.83313,7356,46519.30631,53812.22095,0,0,1,0,0,0.065798886,0
20201215,0,영업/정상,,서초구,서초동,"서울특별시 서초구 서초대로74길 23, 1층 114,115호 (서초동, 서초타운트라팰리스)",백향목 스시,일식,202326.1457,443714.1778,서초2동,11650520,73,103,154,489,311,1858,1987,3845,0.919115735,3534,0.516775033,594,12733,40638.83313,2979,46519.30631,53812.22095,0,0,1,0,0,0.065798886,0
20190321,0,영업/정상,,서초구,서초동,"서울특별시 서초구 서초대로38길 12, 지하1층 B101호 (서초동, 마제스타시티, 힐스테이트 서리풀)",콩Market,일식,200438.9929,443124.5944,서초3동,11650530,25,86,28,216,105,792,736,1528,0.931282723,1423,0.481675393,1229,3566,40638.83313,1018,64549.36189,75810.43776,0,0,1,0,0,0.06933341,0
20190829,0,영업/정상,,서초구,서초동,"서울특별시 서초구 서초대로38길 12, 지하1층 (서초동, 마제스타시티, 힐스테이트 서리풀)",스시고칸 서초점,일식,200438.9929,443124.5944,서초3동,11650530,116,86,27,216,105,792,736,1528,0.931282723,1423,0.481675393,1068,3566,40638.83313,4698,64549.36189,75810.43776,0,0,1,0,0,0.06933341,0
20190919,0,영업/정상,,서초구,서초동,"서울특별시 서초구 효령로 307, 1층 105,106호 (서초동)",스시금강,일식,201505.8676,442604.4718,서초3동,11650530,97,67,20,130,89,822,792,1614,0.944857497,1525,0.49070632,1047,4263,40638.83313,3959,64549.36189,75810.43776,0,0,1,0,0,0.06933341,0
20210310,0,영업/정상,,서초구,서초동,"서울특별시 서초구 서초중앙로 18, 지하1층 주방8호 (서초동, 서초쌍용플래티넘)",정돈D (서초점),일식,201463.6903,442429.1475,서초3동,11650530,19,62,18,116,64,633,577,1210,0.947107438,1146,0.476859504,509,3287,40638.83313,786,64549.36189,75810.43776,0,0,1,0,0,0.06933341,0
20181022,0,영업/정상,,서초구,서초동,"서울특별시 서초구 효령로60길 23-4, 1층 (서초동)",도라스시,일식,201616.6666,442458.3464,서초3동,11650530,195,60,23,100,54,575,542,1117,0.951656222,1063,0.48522829,1379,2815,40638.83313,7925,64549.36189,75810.43776,0,0,1,0,0,0.06933341,0
20220324,0,영업/정상,,서초구,서초동,"서울특별시 서초구 반포대로24길 8, 세바빌딩 1층 2호 (서초동)",90카츠(KATSU),일식,200779.3882,443015.7718,서초3동,11650530,19,98,32,200,124,960,907,1867,0.933583289,1743,0.485806106,130,5511,40638.83313,784,64549.36189,75810.43776,0,0,1,0,0,0.06933341,0
20181112,0,영업/정상,,서초구,서초동,"서울특별시 서초구 서초대로38길 12, 지하2층 (서초동, 마제스타시티, 힐스테이트 서리풀)",가츠린&야끼텐,일식,200438.9929,443124.5944,서초3동,11650530,7,86,26,216,105,792,736,1528,0.931282723,1423,0.481675393,1358,3566,40638.83313,284,64549.36189,75810.43776,0,0,1,0,0,0.06933341,0
20210111,0,영업/정상,,서초구,서초동,"서울특별시 서초구 서초대로38길 12, 1층 113,114,115호 (서초동, 마제스타시티, 힐스테이트 서리풀)",기분좋은날,일식,200438.9929,443124.5944,서초3동,11650530,175,86,26,216,105,792,736,1528,0.931282723,1423,0.481675393,567,3566,40638.83313,7124,64549.36189,75810.43776,0,0,1,0,0,0.06933341,0
20201217,0,영업/정상,,서초구,서초동,"서울특별시 서초구 사임당로 21, 기하빌딩 2층 201호 (서초동)",죽변항,일식,201038.268,442863.4864,서초3동,11650530,132,98,32,208,130,1025,964,1989,0.934640523,1859,0.484665661,592,4730,40638.83313,5378,64549.36189,75810.43776,0,0,1,0,0,0.06933341,0
20190430,0,영업/정상,,서초구,서초동,"서울특별시 서초구 사평대로56길 8, 양정빌딩 2층 가호 (서초동)",참치한마리 강남본점,일식,201953.852,444551.0985,서초4동,11650531,175,115,186,580,289,1547,1855,3402,0.915049971,3113,0.54526749,1189,14564,40638.83313,7108,43201.88118,49722.93653,0,0,1,0,0,0.065798886,0
20191125,0,영업/정상,,서초구,반포동,"서울특별시 서초구 사평대로 349, 2층 205호 (반포동)",모슬포,일식,201804.8237,444620.6684,서초4동,11650531,89,109,190,605,265,1430,1737,3167,0.916324597,2902,0.548468582,980,17431,48568.03875,4323,43201.88118,49722.93653,0,0,1,0,0,0.065798886,0
20191021,0,영업/정상,,서초구,서초동,"서울특별시 서초구 사평대로52길 11, 1층 (서초동)",옥토스,일식,201928.213,444497.9778,서초4동,11650531,100,118,188,613,292,1561,1856,3417,0.914544922,3125,0.54316652,1015,14564,40638.83313,4053,43201.88118,49722.93653,0,0,1,0,0,0.065798886,0
20180823,0,영업/정상,,서초구,서초동,"서울특별시 서초구 사평대로56길 7, 204,205,206호 (서초동, 서초한일유앤아이주상복합)",아소산겐안,일식,202014.2066,444556.4871,서초4동,11650531,117,114,187,551,305,1647,1928,3575,0.914685315,3270,0.539300699,1439,14271,40638.83313,4759,43201.88118,49722.93653,0,0,1,0,0,0.065798886,0
20200825,0,영업/정상,,서초구,반포동,"서울특별시 서초구 사평대로57길 7, 2층 (반포동)",참치한마리 신논현점,일식,201989.827,444712.3734,서초4동,11650531,135,108,183,486,273,1545,1818,3363,0.91882248,3090,0.54058876,706,12796,48568.03875,6570,43201.88118,49722.93653,0,0,1,0,0,0.065798886,0
20180921,0,영업/정상,,서초구,서초동,"서울특별시 서초구 사평대로58길 6, 현대썬앤빌 강남 더 인피닛 지하1층 B102호 (서초동)",만뽀스키야끼 강남더인피닛스퀘어점,일식,202012.4219,444597.7594,서초4동,11650531,97,111,183,497,297,1619,1926,3545,0.916220028,3248,0.543300423,1410,14271,40638.83313,3934,43201.88118,49722.93653,0,0,1,0,0,0.065798886,0
20190103,0,영업/정상,,서초구,반포동,"서울특별시 서초구 주흥길 3, 108호, 109호 (반포동)",멘야시노기,일식,201765.0425,444619.143,서초4동,11650531,55,109,179,595,258,1402,1718,3120,0.917307692,2862,0.550641026,1306,17431,48568.03875,2659,43201.88118,49722.93653,0,0,1,0,0,0.065798886,0
20210803,0,영업/정상,,서초구,잠원동,"서울특별시 서초구 신반포로43길 23-18, 1층 (잠원동)",란 가츠,일식,201399.6025,445422.846,반포1동,11650560,86,74,91,486,207,1241,1355,2596,0.920261941,2389,0.521956857,363,20135,41246.32875,3557,33044.02575,34163.0791,0,0,1,0,0,0.065798886,0
20191128,0,영업/정상,,서초구,잠원동,"서울특별시 서초구 잠원로4길 33-2, 잠원동 스타빌딩 지하1층 B101~B110호 (잠원동)",제이에스가든 앤 로바,일식,200887.6822,445628.5751,반포3동,11650580,535,57,20,432,81,587,650,1237,0.934518998,1156,0.525464834,977,21456,41246.32875,22067,22868.18661,25847.2077,0,0,1,0,0,0.065798886,0
20180525,0,영업/정상,,서초구,반포동,"서울특별시 서초구 서래로 33, 1층 (반포동)",무샤,일식,199765.4184,443991.6006,반포4동,11650581,116,82,15,166,66,315,365,680,0.902941176,614,0.536764706,1529,6252,48568.03875,5614,43342.3542,50716.61358,0,0,1,0,0,0.065798886,0
20190403,0,영업/정상,,서초구,반포동,"서울특별시 서초구 서초중앙로 230, 동화반포프라자빌딩 1층 112호 (반포동)",라꾸돈까스,일식,200990.2503,444448.966,반포4동,11650581,42,91,32,495,108,568,667,1235,0.912550607,1127,0.540080972,1216,18337,48568.03875,2021,43342.3542,50716.61358,0,0,1,0,0,0.065798886,0
20180306,0,영업/정상,,서초구,반포동,"서울특별시 서초구 고무래로 16, 1층 (반포동)",스시현,일식,200841.9583,444550.1769,반포4동,11650581,66,78,30,525,82,429,520,949,0.913593256,867,0.547945205,1609,20913,48568.03875,3208,43342.3542,50716.61358,0,0,1,0,0,0.065798886,0
20180109,0,영업/정상,,서초구,반포동,"서울특별시 서초구 사평대로 205, 센트럴시티 파미에스테이션 2층 FP214호 (반포동)",만뽀신세계파미에점,일식,200514.003,444644.7712,반포4동,11650581,100,83,16,479,82,405,528,933,0.912111468,851,0.565916399,1665,20852,48568.03875,4834,43342.3542,50716.61358,0,0,1,0,0,0.065798886,0
20191113,0,영업/정상,,서초구,반포동,"서울특별시 서초구 신반포로 194, 강남고속버스터미널 경부선 1층 5호 (반포동)",타쿠미나가사키,일식,200554.744,444811.3648,반포4동,11650581,64,79,18,460,64,348,447,795,0.919496855,731,0.562264151,992,22069,48568.03875,3099,43342.3542,50716.61358,0,0,1,0,0,0.065798886,0
20220328,0,영업/정상,,서초구,반포동,"서울특별시 서초구 신반포로 194, 본관1층 점포4호 (반포동)",연남토마 고속터미널점,일식,200554.744,444811.3648,반포4동,11650581,64,79,15,460,64,348,447,795,0.919496855,731,0.562264151,126,22069,48568.03875,3099,43342.3542,50716.61358,0,0,1,0,0,0.065798886,0
20220106,0,영업/정상,,서초구,반포동,"서울특별시 서초구 고무래로10길 8, 지하1층 (반포동)",최스시,일식,200865.2488,444432.9079,반포4동,11650581,50,87,32,543,97,510,564,1074,0.909683426,977,0.525139665,207,18884,48568.03875,2423,43342.3542,50716.61358,0,0,1,0,0,0.065798886,0
20211208,0,영업/정상,,서초구,반포동,"서울특별시 서초구 신반포로 176, 센트럴시티 1층 BPC101-1호 (반포동)",갓텐스시 센트럴시티점,일식,200250.4478,444683.2205,반포4동,11650581,100,70,14,455,91,450,547,997,0.908726179,906,0.548645938,236,15296,48568.03875,4833,43342.3542,50716.61358,0,0,1,0,0,0.065798886,0
20211124,0,영업/정상,,서초구,반포동,"서울특별시 서초구 신반포로 194, 고속버스터미널 본관 1층 105호 (반포동)",유키타,일식,200554.744,444811.3648,반포4동,11650581,21,79,17,460,64,348,447,795,0.919496855,731,0.562264151,250,22069,48568.03875,1012,43342.3542,50716.61358,0,0,1,0,0,0.065798886,0
